run_id,policy,schedule_block,sequence_index,sample_index,query_start_s,query_end_s,query_midpoint_s,query_latency_s,relative_to_kernel_start_s,energy_mJ
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,0,60129.4183851,60129.4196941,60129.4190396,0.00130898700445,0.000697383497027,7890047109
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,1,60129.9464029,60129.9478282,60129.9471155,0.00142529699951,0.528773311496,7890124788
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,2,60130.4492641,60130.4509104,60130.4500873,0.00164629599749,1.031745073,7890205214
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,3,60130.9683457,60130.9702175,60130.9692816,0.00187183800153,1.550939411,7890286178
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,4,60131.4941245,60131.4982597,60131.4961921,0.00413517799461,2.077849917,7890368362
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,5,60131.9984793,60131.9999066,60131.999193,0.00142730399966,2.580850782,7890450755
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,6,60132.5029122,60132.5043271,60132.5036197,0.00141494399577,3.085277472,7890514152
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,7,60133.0117322,60133.0131467,60133.0124395,0.00141452200478,3.594097261,7890594836
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,8,60133.5328531,60133.5341716,60133.5335124,0.0013184749987,4.1151701895,7890675361
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,9,60134.0343792,60134.0370142,60134.0356967,0.00263504799659,4.617354493,7890756929
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,10,60134.5379781,60134.5394179,60134.538698,0.00143984400347,5.12035579299,7890838912
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,11,60135.040297,60135.0416633,60135.0409802,0.00136621999991,5.622637963,7890921342
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,12,60135.5450455,60135.5464348,60135.5457401,0.0013892470015,6.1273979505,7890987428
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,13,60136.0466536,60136.0481559,60136.0474047,0.00150227199629,6.62906255399,7891067610
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,14,60136.5537978,60136.5554259,60136.5546118,0.00162807699962,7.1362696215,7891148742
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,15,60137.0572743,60137.0588015,60137.0580379,0.0015271999946,7.63969566,7891230019
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,16,60137.5634621,60137.5649409,60137.5642015,0.00147871600348,8.145859314,7891295238
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,17,60138.0660852,60138.0675896,60138.0668374,0.00150438400306,8.64849523899,7891377369
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,18,60138.5689245,60138.5734302,60138.5711773,0.00450575799914,9.152835136,7891459973
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,19,60139.0743277,60139.0758234,60139.0750756,0.00149572300143,9.65673339349,7891542513
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,20,60139.6041402,60139.6080461,60139.6060932,0.0039058839975,10.187750965,7891622168
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,21,60140.1297892,60140.1312531,60140.1305212,0.00146392799797,10.712178961,7891704444
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,22,60140.6405887,60140.6435892,60140.642089,0.00300052799867,11.223746756,7891784353
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,23,60141.1503038,60141.1517443,60141.151024,0.00144047699723,11.7326818265,7891850209
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,24,60141.6527788,60141.6570275,60141.6549032,0.00424864700472,12.2365609765,7891932647
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,25,60142.1590261,60142.164178,60142.1616021,0.00515189200087,12.743259857,7892015535
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,26,60142.6695993,60142.6710234,60142.6703113,0.00142414199945,13.251969137,7892098255
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,27,60143.1730514,60143.1787782,60143.1759148,0.00572679100151,13.7575725925,7892180810
whole_precision_1785126296989_exp_fp16x2_b0_p0,exp_fp16x2,0,0,28,60143.683909,60143.6853082,60143.6846086,0.00139920200309,14.266266444,7892246479
