run_id,policy,schedule_block,sequence_index,sample_index,query_start_s,query_end_s,query_midpoint_s,query_latency_s,relative_to_kernel_start_s,energy_mJ
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,0,60288.8802481,60288.8856256,60288.8829368,0.00537747999624,0.00271272999817,7914636038
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,1,60289.3949298,60289.3963592,60289.3956445,0.00142931700248,0.515420394499,7914715341
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,2,60289.8969741,60289.8991551,60289.8980646,0.0021810229955,1.0178404975,7914797803
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,3,60290.3994986,60290.4009222,60290.4002104,0.00142361699545,1.5199862835,7914864137
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,4,60290.9252996,60290.9267037,60290.9260016,0.00140409099549,2.0457774965,7914944444
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,5,60291.4458304,60291.4472904,60291.4465604,0.00146003099508,2.5663362705,7915024939
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,6,60291.9682506,60291.9697121,60291.9689813,0.001461509004,3.0887572095,7915106784
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,7,60292.4725968,60292.4742909,60292.4734439,0.00169413399999,3.593219752,7915189666
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,8,60292.980293,60292.9816533,60292.9809731,0.00136028900306,4.1007490145,7915272947
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,9,60293.4818568,60293.4867856,60293.4843212,0.00492883300467,4.6040970865,7915356167
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,10,60293.9979276,60293.9993452,60293.9986364,0.00141760100087,5.1184122815,7915422708
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,11,60294.5018531,60294.5032332,60294.5025432,0.00138013200194,5.622319066,7915504991
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,12,60295.0035687,60295.0061038,60295.0048363,0.00253513300413,6.1246121435,7915587600
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,13,60295.5121498,60295.513594,60295.5128719,0.0014441989988,6.6326477675,7915670590
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,14,60296.0415093,60296.042946,60296.0422276,0.00143670599937,7.162003513,7915753462
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,15,60296.5432255,60296.5470977,60296.5451616,0.00387220200355,7.664937471,7915836174
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,16,60297.0510727,60297.0529555,60297.0520141,0.00188274700486,8.1717899665,7915902597
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,17,60297.5541183,60297.5594984,60297.5568084,0.00538015200436,8.676584243,7915986072
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,18,60298.0842163,60298.0870756,60298.0856459,0.00285926800279,9.205421806,7916069584
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,19,60298.6053474,60298.6068759,60298.6061117,0.00152842600073,9.72588754,7916153059
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,20,60299.1344141,60299.1359822,60299.1351981,0.00156800600234,10.254974035,7916234215
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,21,60299.6458787,60299.6489953,60299.647437,0.00311654600227,10.767212902,7916314919
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,22,60300.159587,60300.1611113,60300.1603492,0.00152429500304,11.2801250805,7916397962
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,23,60300.6633394,60300.6648139,60300.6640767,0.00147451800149,11.783852544,7916480298
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,24,60301.1661707,60301.1701594,60301.168165,0.00398865799798,12.287940922,7916546546
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,25,60301.670806,60301.6723262,60301.6715661,0.00152027900185,12.7913419775,7916630018
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,26,60302.1797461,60302.184678,60302.182212,0.00493189600093,13.301987899,7916711074
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,27,60302.6875715,60302.6916776,60302.6896246,0.00410607400408,13.809400441,7916794522
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,28,60303.2160685,60303.2198937,60303.2179811,0.00382516300306,14.3377570035,7916876466
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,29,60303.7244019,60303.7276723,60303.7260371,0.00327042199933,14.845813008,7916944812
whole_precision_1785126447823_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,30,60303.7276772,60303.7288969,60303.728287,0.00121971000044,14.848062936,7916944812
whole_precision_1785126463616_reduction_fp16_scalar_b0_p1,reduction_fp16_scalar,0,1,0,60304.7504615,60304.7517,60304.7510808,0.00123852300021,0.000676330491842,7917063076
whole_precision_1785126463616_reduction_fp16_scalar_b0_p1,reduction_fp16_scalar,0,1,1,60305.2542679,60305.255766,60305.2550169,0.00149808500282,0.5046124695,7917139984
whole_precision_1785126463616_reduction_fp16_scalar_b0_p1,reduction_fp16_scalar,0,1,2,60305.7579605,60305.759428,60305.7586942,0.00146743599907,1.008289786,7917220153
whole_precision_1785126463616_reduction_fp16_scalar_b0_p1,reduction_fp16_scalar,0,1,3,60306.2727861,60306.2742163,60306.2735012,0.00143012899935,1.5230967375,7917301120
whole_precision_1785126463616_reduction_fp16_scalar_b0_p1,reduction_fp16_scalar,0,1,4,60306.7745469,60306.7760614,60306.7753042,0.00151446599921,2.02489973,7917364406
whole_precision_1785126463616_reduction_fp16_scalar_b0_p1,reduction_fp16_scalar,0,1,5,60307.2804184,60307.2818771,60307.2811477,0.00145866400271,2.530743272,7917444823
whole_precision_1785126463616_reduction_fp16_scalar_b0_p1,reduction_fp16_scalar,0,1,6,60307.7829546,60307.7845655,60307.78376,0.00161094099894,3.03335557449,7917525288
whole_precision_1785126463616_reduction_fp16_scalar_b0_p1,reduction_fp16_scalar,0,1,7,60308.2852322,60308.2866872,60308.2859597,0.00145496500045,3.5355552435,7917606228
whole_precision_1785126463616_reduction_fp16_scalar_b0_p1,reduction_fp16_scalar,0,1,8,60308.7935428,60308.7948037,60308.7941733,0.00126091999846,4.04376881599,7917684640
whole_precision_1785126463616_reduction_fp16_scalar_b0_p1,reduction_fp16_scalar,0,1,9,60309.3080419,60309.3095027,60309.3087723,0.00146078100079,4.5583678325,7917749722
whole_precision_1785126463616_reduction_fp16_scalar_b0_p1,reduction_fp16_scalar,0,1,10,60309.8383389,60309.8397398,60309.8390393,0.00140092899528,5.0886348705,7917830517
