input_file,backup_file,row_index,run_id,elapsed_s,measurement_start_epoch_ms,measurement_end_epoch_ms_original,measurement_end_epoch_ms_repaired,original_interval_mismatch_ms,energy_fields_modified
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,84,reg_mma_1783990278293_r0,10.118727091,1783990268169,1783990278288,1783990278288,0.272909,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,85,reg_operand_only_1783990290159_r0,3.857666327,1783990286296,1783990290154,1783990290154,0.333673,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,86,reg_operand_only_1783990302123_r0,1.676800694,1783990300439,1783990302117,1783990302116,1.199306,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,87,reg_mma_1783990320403_r0,10.233815224,1783990312437,1783990320396,1783990322671,-2274.815224,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,88,reg_mma_1783990340769_r0,10.058059684,1783990330706,1783990340765,1783990340764,0.940316,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,89,reg_operand_only_1783990350441_r0,1.6891598,1783990348745,1783990350435,1783990350434,0.840200,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,90,reg_operand_only_1783990362146_r0,1.434182013,1783990360706,1783990362141,1783990362140,0.817987,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,91,reg_mma_1783990380296_r0,10.123188617,1783990372404,1783990380291,1783990382527,-2236.188617,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,92,reg_mma_1783990400756_r0,10.202400441,1783990390548,1783990400751,1783990400750,0.599559,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,93,reg_operand_only_1783990410169_r0,1.430195674,1783990408734,1783990410164,1783990410164,-0.195674,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,94,reg_operand_only_1783990427491_r0,7.075773989,1783990420410,1783990427486,1783990427486,0.226011,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,95,reg_mma_1783990445666_r0,10.179874942,1783990435480,1783990445660,1783990445660,0.125058,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,96,reg_mma_1783990463743_r0,10.048515965,1783990455915,1783990463738,1783990465964,-2225.515965,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,97,reg_operand_only_1783990476634_r0,2.600069187,1783990474028,1783990476628,1783990476628,-0.069187,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,98,reg_operand_only_1783990489474_r0,2.581372545,1783990486887,1783990489469,1783990489468,0.627455,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,99,reg_mma_1783990507460_r0,10.006533796,1783990497448,1783990507455,1783990507455,0.466204,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,100,reg_mma_1783990525652_r0,10.167630361,1783990517712,1783990525646,1783990527880,-2233.630361,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,101,reg_operand_only_1783990538312_r0,2.352746488,1783990535951,1783990538304,1783990538304,0.253512,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,2,clocked_empty_1783990557602_r0,11.101426216,1783990548749,1783990557597,1783990559850,-2253.426216,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,3,shared_scalar_load_only_1783990579287_r0,11.270728203,1783990568009,1783990579280,1783990579280,0.271797,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,4,shared_scalar_load_only_1783990598465_r0,11.06979529,1783990587390,1783990598460,1783990598460,0.204710,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,5,clocked_empty_1783990617268_r0,10.633673945,1783990608858,1783990617261,1783990619492,-2230.673945,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,6,clocked_empty_1783990638640_r0,11.020247736,1783990627615,1783990638635,1783990638635,-0.247736,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,7,shared_scalar_load_only_1783990657970_r0,11.239391196,1783990646722,1783990657961,1783990657961,-0.391196,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,8,shared_scalar_load_only_1783990677194_r0,11.090954919,1783990668378,1783990677189,1783990679469,-2279.954919,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,9,clocked_empty_1783990698779_r0,11.228335957,1783990687545,1783990698773,1783990698773,-0.335957,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,10,clocked_empty_1783990718270_r0,11.335783108,1783990706928,1783990718263,1783990718264,-0.783108,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,11,shared_scalar_load_only_1783990737990_r0,11.629095194,1783990728610,1783990737984,1783990740239,-2255.095194,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,12,shared_scalar_load_only_1783990759963_r0,11.603554986,1783990748353,1783990759956,1783990759957,-0.554986,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,13,clocked_empty_1783990779271_r0,11.146028925,1783990768120,1783990779266,1783990779266,-0.028925,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,14,clocked_empty_1783990798275_r0,10.869565674,1783990789648,1783990798269,1783990800518,-2248.565674,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,15,shared_scalar_load_only_1783990819810_r0,11.157477323,1783990808648,1783990819806,1783990819805,0.522677,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,16,shared_scalar_load_only_1783990839104_r0,11.076847647,1783990828020,1783990839097,1783990839097,0.152353,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,17,clocked_empty_1783990857999_r0,10.81496328,1783990849446,1783990857993,1783990860261,-2267.963280,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,18,clocked_empty_1783990879449_r0,11.071302315,1783990868369,1783990879441,1783990879440,0.697685,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,19,shared_scalar_load_only_1783990898760_r0,11.190669633,1783990887563,1783990898754,1783990898754,0.330367,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,20,shared_scalar_load_only_1783990918195_r0,11.208460685,1783990909209,1783990918190,1783990920417,-2227.460685,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,21,clocked_empty_1783990939865_r0,11.33080285,1783990928529,1783990939860,1783990939860,0.197150,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,22,clocked_empty_1783990959352_r0,11.408487399,1783990947938,1783990959347,1783990959346,0.512601,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,23,shared_scalar_load_only_1783990979176_r0,11.680871013,1783990969713,1783990979169,1783990981394,-2224.871013,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,24,shared_scalar_load_only_1783991001166_r0,11.597430507,1783990989563,1783991001161,1783991001160,0.569493,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,25,clocked_empty_1783991020509_r0,11.218230053,1783991009283,1783991020501,1783991020501,-0.230053,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,26,clocked_empty_1783991039283_r0,10.705367607,1783991030847,1783991039276,1783991041552,-2276.367607,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,27,shared_scalar_load_only_1783991061049_r0,11.31146897,1783991049732,1783991061044,1783991061043,0.531030,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,28,shared_scalar_load_only_1783991080381_r0,11.209788101,1783991069164,1783991080373,1783991080374,-0.788101,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,29,clocked_empty_1783991099542_r0,11.004414488,1783991090723,1783991099499,1783991101727,-2228.414488,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,30,clocked_empty_1783991121211_r0,11.323529831,1783991109882,1783991121206,1783991121206,0.470169,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,31,shared_scalar_load_only_1783991140617_r0,11.203296006,1783991129407,1783991140610,1783991140610,-0.296006,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,32,shared_scalar_load_only_1783991160412_r0,11.631635574,1783991151013,1783991160407,1783991162645,-2237.635574,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,33,clocked_empty_1783991182066_r0,11.259828014,1783991170787,1783991182047,1783991182047,0.171986,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,34,clocked_empty_1783991201424_r0,11.234962909,1783991190184,1783991201419,1783991201419,0.037091,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,35,shared_scalar_load_only_1783991220858_r0,11.342285993,1783991211790,1783991220853,1783991223132,-2279.285993,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,36,shared_scalar_load_only_1783991242495_r0,11.230274025,1783991231259,1783991242490,1783991242489,0.725975,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,37,clocked_empty_1783991261450_r0,10.866465083,1783991250578,1783991261444,1783991261444,-0.465083,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,38,clocked_empty_1783991280389_r0,10.814748516,1783991271803,1783991280383,1783991282618,-2234.748516,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,39,shared_scalar_load_only_1783991302160_r0,11.305064128,1783991290849,1783991302154,1783991302154,-0.064128,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,40,shared_scalar_load_only_1783991321424_r0,11.194926872,1783991310222,1783991321417,1783991321417,0.073128,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,41,clocked_empty_1783991340478_r0,10.963284521,1783991331736,1783991340472,1783991342699,-2227.284521,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,42,clocked_empty_1783991362058_r0,11.214687169,1783991350838,1783991362053,1783991362053,0.312831,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,43,shared_scalar_load_only_1783991381476_r0,11.226600631,1783991372466,1783991381469,1783991383693,-2223.600631,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,44,shared_scalar_load_only_1783991401133_r0,11.57130252,1783991391837,1783991401128,1783991403408,-2280.302520,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,45,clocked_empty_1783991422914_r0,11.432012969,1783991411477,1783991422909,1783991422909,-0.012969,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,46,clocked_empty_1783991442356_r0,11.340584985,1783991431009,1783991442350,1783991442350,0.415015,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,47,shared_scalar_load_only_1783991462128_r0,11.667350852,1783991452688,1783991462121,1783991464355,-2234.350852,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,48,shared_scalar_load_only_1783991483901_r0,11.344718395,1783991472551,1783991483896,1783991483896,0.281605,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,49,clocked_empty_1783991502823_r0,10.871723648,1783991491946,1783991502818,1783991502818,0.276352,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,50,clocked_empty_1783991521838_r0,10.878134978,1783991513170,1783991521829,1783991524048,-2219.134978,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,51,shared_scalar_load_only_1783991543498_r0,11.11631956,1783991532376,1783991543492,1783991543492,-0.319560,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,52,shared_scalar_load_only_1783991562976_r0,11.279650582,1783991553929,1783991562971,1783991565209,-2237.650582,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,53,clocked_empty_1783991582285_r0,11.241322183,1783991573312,1783991582280,1783991584553,-2273.322183,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,54,clocked_empty_1783991604096_r0,11.374998763,1783991592694,1783991604069,1783991604069,0.001237,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,55,shared_scalar_load_only_1783991623881_r0,11.640020783,1783991614464,1783991623876,1783991626104,-2228.020783,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,56,shared_scalar_load_only_1783991643555_r0,11.529159371,1783991634259,1783991643550,1783991645788,-2238.159371,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,57,clocked_empty_1783991665257_r0,11.338030757,1783991653914,1783991665252,1783991665252,-0.030757,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,58,clocked_empty_1783991684146_r0,10.842116925,1783991673299,1783991684141,1783991684141,-0.116925,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,59,shared_scalar_load_only_1783991703500_r0,11.210117246,1783991694514,1783991703494,1783991705724,-2230.117246,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,60,shared_scalar_load_only_1783991725062_r0,11.13316342,1783991713924,1783991725057,1783991725057,-0.163420,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,61,clocked_empty_1783991744054_r0,10.921548639,1783991735378,1783991744046,1783991746300,-2253.548639,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,62,clocked_empty_1783991765336_r0,10.898831138,1783991754431,1783991765330,1783991765330,0.168862,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,63,shared_scalar_load_only_1783991784619_r0,11.213302818,1783991773401,1783991784614,1783991784614,-0.302818,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,64,shared_scalar_load_only_1783991804214_r0,11.427827688,1783991795020,1783991804208,1783991806448,-2239.827688,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,65,clocked_empty_1783991826036_r0,11.445634295,1783991814581,1783991826027,1783991826027,0.365705,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,66,clocked_empty_1783991845366_r0,11.185698075,1783991834137,1783991845322,1783991845323,-0.698075,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,67,shared_scalar_load_only_1783991864908_r0,11.519896219,1783991855682,1783991864903,1783991867202,-2298.896219,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,68,shared_scalar_load_only_1783991884601_r0,11.582296065,1783991875252,1783991884595,1783991886834,-2239.296065,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,69,clocked_empty_1783991906305_r0,11.349205811,1783991894950,1783991906300,1783991906299,0.794189,false
results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,results/archive/rtx3090_component_finalplan_20260714_rerun1_wallclock_original_20260714_114619/results/raw/rtx3090_component_finalplan_20260714_rerun1_shared.csv,70,clocked_empty_1783991925312_r0,10.902891327,1783991916666,1783991925306,1783991927569,-2262.891327,false
