input_file,row_index,run_id,mode,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,elapsed_s,net_E_J,average_power_W,group_rows,group_power_median_W,group_power_mad_W,average_power_delta_W,endpoint_after_W,group_endpoint_after_median_W,endpoint_after_ratio,temp_C,group_temp_median_C,clock_sm_mhz,group_clock_sm_median_mhz,status,coefficient_eligible,reasons,notes
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,2,reg_operand_only_1783989003866_r0,reg_operand_only,2048,8,82,1,1,1,7.06930148,815.846385027,115.406930562,5,115.406930562,3.815796993,0,217.184,225.454,0.963318459641,56,67,1965,1935,caution,true,,temperature_outlier
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,3,reg_mma_1783989021875_r0,reg_mma,2048,8,82,1,1,1,9.984204228,1551.12600891,155.358000847,5,153.881841621,2.668117222,1.476159226,247.052,264.153,0.935261004039,62,71,1950,1920,caution,true,,temperature_outlier
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,4,reg_mma_1783989042214_r0,reg_mma,2048,8,82,2,1,1,10.029456405,1332.21421087,132.830151214,5,133.387655316,1.020239737,-0.557504102,222.199,225.289,0.986284283742,58,68,1950,1935,caution,true,,temperature_outlier
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,5,reg_operand_only_1783989052719_r0,reg_operand_only,2048,8,82,2,1,1,2.507673778,267.150078592,106.533027117,5,106.35346339,2.44328781,0.179563727,229.827,233.751,0.983212906041,59,66,1965,1935,ok,true,,
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,6,reg_operand_only_1783989065567_r0,reg_operand_only,2048,8,82,4,1,1,2.569199835,264.784196009,103.060957891,5,104.526861033,1.465903142,-1.465903142,239.202,245.771,0.9732718669,60,66,1950,1935,ok,true,,
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,7,reg_mma_1783989083480_r0,reg_mma,2048,8,82,4,1,1,9.944229681,1343.99777284,135.153532848,5,136.602976646,2.117210458,-1.449443798,229.293,234.081,0.979545541928,62,68,1935,1935,ok,true,,
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,8,reg_mma_1783989101498_r0,reg_mma,2048,8,82,8,1,1,10.03847054,1328.54621881,132.345481666,5,133.71359644,1.368114774,-1.368114774,228.12,233.74,0.975956190639,62,67,1950,1935,ok,true,,
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,9,reg_operand_only_1783989114148_r0,reg_operand_only,2048,8,82,8,1,1,2.372192079,257.613023988,108.597034055,5,108.597034055,2.253709269,0,237.717,241.782,0.983187334045,61,66,1950,1935,ok,true,,
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,10,reg_operand_only_1783989126759_r0,reg_operand_only,2048,8,82,16,1,1,2.250508996,229.730485324,102.079345487,5,101.261939371,0.817406116,0.817406116,233.592,238.587,0.979064240717,61,65,1950,1935,ok,true,,
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,11,reg_mma_1783989144855_r0,reg_mma,2048,8,82,16,1,1,10.016811764,1346.85996107,134.45994522,5,134.693763153,1.059160127,-0.233817933,229.995,231.52,0.993413096061,63,68,1950,1935,ok,true,,
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,12,reg_mma_1783989163032_r0,reg_mma,2048,16,82,1,1,1,10.170197121,1431.9855622,140.802144262,5,144.465789817,2.383053695,-3.663645555,205.463,209.229,0.982000583093,63,65,1950,1935,ok,true,,
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,13,reg_operand_only_1783989177151_r0,reg_operand_only,2048,16,82,1,1,1,3.849450022,558.563678499,145.102202992,5,145.102202992,0.569898511,0,270.87,273.126,0.991740076009,66,69,1935,1935,ok,true,,
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,14,reg_operand_only_1783989189147_r0,reg_operand_only,2048,16,82,2,1,1,1.657339384,207.04336668,124.925147305,5,127.950792476,1.173702754,-3.025645171,288.317,292.621,0.985291554605,65,68,1950,1920,ok,true,,
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,15,reg_mma_1783989207254_r0,reg_mma,2048,16,82,2,1,1,10.12594798,1384.03658473,136.6821741,5,136.6821741,1.472036382,0,220.115,228.258,0.964325456282,65,67,1950,1935,ok,true,,
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,16,reg_mma_1783989225437_r0,reg_mma,2048,16,82,4,1,1,10.098544007,1405.16967786,139.145769616,5,140.947650687,3.182724496,-1.801881071,236.748,236.484,1.00111635459,66,68,1935,1935,ok,true,,
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,17,reg_operand_only_1783989237428_r0,reg_operand_only,2048,16,82,4,1,1,1.679828682,212.896259101,126.736887745,5,129.449814904,7.533982189,-2.712927159,290.212,294.813,0.984393496895,66,68,1935,1935,ok,true,,
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,18,reg_operand_only_1783989249148_r0,reg_operand_only,2048,16,82,8,1,1,1.453105106,196.01840951,134.896236136,5,131.653496292,3.242739844,3.242739844,277.304,279.677,0.991515212191,65,67,1935,1935,ok,true,,
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,19,reg_mma_1783989267241_r0,reg_mma,2048,16,82,8,1,1,10.075953447,1403.45079516,139.287145633,5,136.024207943,3.291191146,3.26293769,232.043,235.257,0.986338344874,65,68,1935,1935,ok,true,,
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,20,reg_mma_1783989285227_r0,reg_mma,2048,16,82,16,1,1,9.983656921,1398.53903545,140.08284204,5,137.002415829,3.080426211,3.080426211,233.783,238.243,0.981279617869,66,68,1935,1935,ok,true,,
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,21,reg_operand_only_1783989296903_r0,reg_operand_only,2048,16,82,16,1,1,1.429182143,163.662302941,114.514657031,5,114.514657031,1.790903557,0,252.629,256.537,0.984766330003,64,67,1935,1935,ok,true,,
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,22,reg_operand_only_1783989309636_r0,reg_operand_only,2048,8,82,2,1,1,2.446122709,269.165582767,110.037645199,5,106.35346339,2.44328781,3.684181809,231.855,233.751,0.991888804754,63,66,1935,1935,ok,true,,
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,23,reg_mma_1783989327744_r0,reg_mma,2048,8,82,2,1,1,10.033553433,1328.115537,132.367415579,5,133.387655316,1.020239737,-1.020239737,220.809,225.289,0.980114430798,65,68,1935,1935,ok,true,,
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,24,reg_mma_1783989345752_r0,reg_mma,2048,8,82,4,1,1,9.995319605,1337.14988522,133.777601724,5,136.602976646,2.117210458,-2.825374922,234.081,234.081,1,67,68,1935,1935,ok,true,,
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,25,reg_operand_only_1783989358392_r0,reg_operand_only,2048,8,82,4,1,1,2.398193398,267.229875708,111.429660315,5,104.526861033,1.465903142,6.902799282,244.615,245.771,0.995296434486,65,66,1935,1935,ok,true,,
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,26,reg_operand_only_1783989370933_r0,reg_operand_only,2048,8,82,8,1,1,2.296794325,255.421248734,111.207715011,5,108.597034055,2.253709269,2.610680956,240.196,241.782,0.993440371905,64,66,1935,1935,ok,true,,
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,27,reg_mma_1783989389082_r0,reg_mma,2048,8,82,8,1,1,10.126788271,1354.0892801,133.71359644,5,133.71359644,1.368114774,0,230.592,233.74,0.986532044152,66,67,1935,1935,ok,true,,
results/raw/rtx3090_component_finalplan_20260714_rerun1_tensor.csv,28,reg_mma_1783989407322_r0,reg_mma,2048,8,82,16,1,1,10.205622339,1363.82428991,133.634603026,5,134.693763153,1.059160127,-1.059160127,226.553,231.52,0.978546129924,65,68,1935,1935,ok,true,,
