run_id,policy,schedule_block,sequence_index,sample_index,query_start_s,query_end_s,query_midpoint_s,query_latency_s,relative_to_kernel_start_s,energy_mJ
whole_precision_1785237475807_fp16x2_all_b0_p0,fp16x2_all,0,0,0,174172.30595,174172.307103,174172.306527,0.00115296299919,0.000607752503129,9786411032
whole_precision_1785237475807_fp16x2_all_b0_p0,fp16x2_all,0,0,1,174172.807193,174172.808607,174172.8079,0.0014145479945,0.501981077978,9786499464
whole_precision_1785237475807_fp16x2_all_b0_p0,fp16x2_all,0,0,2,174173.308701,174173.311413,174173.310057,0.00271230700309,1.00413795051,9786591619
whole_precision_1785237475807_fp16x2_all_b0_p0,fp16x2_all,0,0,3,174173.811504,174173.812866,174173.812185,0.00136182300048,1.50626609649,9786686721
whole_precision_1785237475807_fp16x2_all_b0_p0,fp16x2_all,0,0,4,174174.312956,174174.314356,174174.313656,0.00140032899799,2.0077371985,9786781265
whole_precision_1785237475807_fp16x2_all_b0_p0,fp16x2_all,0,0,5,174174.81445,174174.815844,174174.815147,0.00139474897878,2.5092278955,9786874893
whole_precision_1785237475807_fp16x2_all_b0_p0,fp16x2_all,0,0,6,174175.315891,174175.317241,174175.316566,0.00134983900352,3.01064661748,9786986638
whole_precision_1785237475807_fp16x2_all_b0_p0,fp16x2_all,0,0,7,174175.817286,174175.821564,174175.819425,0.00427753297845,3.5135058985,9787081955
whole_precision_1785237475807_fp16x2_all_b0_p0,fp16x2_all,0,0,8,174176.321691,174176.323047,174176.322369,0.00135610299185,4.0164501525,9787176207
whole_precision_1785237475807_fp16x2_all_b0_p0,fp16x2_all,0,0,9,174176.823143,174176.82453,174176.823837,0.00138677799259,4.51791750002,9787270163
whole_precision_1785237475807_fp16x2_all_b0_p0,fp16x2_all,0,0,10,174177.32467,174177.326035,174177.325352,0.00136475701584,5.01943313651,9787363831
whole_precision_1785237475807_fp16x2_all_b0_p0,fp16x2_all,0,0,11,174177.826211,174177.827619,174177.826915,0.00140827099676,5.52099618452,9787457540
whole_precision_1785237475807_fp16x2_all_b0_p0,fp16x2_all,0,0,12,174178.327719,174178.329079,174178.328399,0.00136011300492,6.02247993552,9787551136
whole_precision_1785237475807_fp16x2_all_b0_p0,fp16x2_all,0,0,13,174178.829335,174178.830685,174178.83001,0.00134990000515,6.52409099098,9787644375
whole_precision_1785237475807_fp16x2_all_b0_p0,fp16x2_all,0,0,14,174179.330925,174179.332276,174179.331601,0.00135047498043,7.02568157352,9787737074
whole_precision_1785237475807_fp16x2_all_b0_p0,fp16x2_all,0,0,15,174179.832517,174179.833887,174179.833202,0.00137042201823,7.5272829,9787829498
whole_precision_1785237475807_fp16x2_all_b0_p0,fp16x2_all,0,0,16,174180.33416,174180.335518,174180.334839,0.00135772599606,8.02892009399,9787921471
whole_precision_1785237475807_fp16x2_all_b0_p0,fp16x2_all,0,0,17,174180.835794,174180.837228,174180.836511,0.00143436499638,8.5305921605,9788013590
