schema_version,experiment_kind,protocol_revision,design_id,stage_group,session_order,run_id,session_id,schedule_id,schedule_block,sequence_index,policy,role,input_dtype,output_dtype,exp_stage,reduction_stage,normalization_stage,policy_description,gpu_id,gpu_name,compute_capability,cuda_pci_bus_id,cuda_binary_arch,runtime_sm_count,occupancy_max_blocks_per_sm,smid_unique,smid_total_blocks,smid_max_blocks_on_sm,smid_histogram_ok,grid_blocks,rows_per_block,softmax_cols,threads_per_block,elements_per_thread,packed_elementwise_mapping,static_single_wave_capacity_blocks,grid_nominal_ctas_per_sm,grid_sm_coverage,static_single_wave_capacity_gate_pass,range_phase,coordinate_id,requested_sm_coverage,logit_scale,seed,iters,logical_input_elements,logical_output_elements,physical_input_bytes,physical_output_bytes,elapsed_s,ns_per_output_element,gelement_per_s,idle_elapsed_s,idle_delta_E_J,idle_power_W,preheat_requested_s,preheat_actual_s,preheat_policy,conditioning_mode,conditioning_policy,conditioning_requested_s,conditioning_actual_s,preparation_order,preparation_policy_order,validation_before_conditioning,calibration_before_conditioning,conditioning_calibration,premeasurement_schedule_warmup,E_before_mJ,E_after_mJ,endpoint_delta_E_J,delta_E_J,net_E_J,gross_pJ_per_output_element,net_pJ_per_output_element,energy_trace_sample_count,energy_trace_update_count,energy_trace_fit_point_count,energy_trace_power_W,energy_trace_r2,energy_trace_rmse_mJ,energy_trace_max_query_latency_s,energy_trace_status,energy_source,measurement_scope,clock_sm_before_mhz,clock_sm_after_mhz,temp_before_C,temp_after_C,validation_id,validation_max_abs_error,validation_max_row_sum_error,validation_max_abs_gate,validation_max_row_sum_gate,validation_pass,validation_nonfinite_count,validation_underflow_count,binary_sha256,notes
softmax_whole_precision_range_v1,whole_softmax_precision_range,whole_softmax_precision_range_common_v1,whole_precision_range_v1,endpoint_range,CAB,whole_precision_1785237577215_fp16x2_all_b0_p0,20260728_range_v2_contiguous_s1024_q50_session03_CAB,"fp16x2_all,fp32_io_fp32_all,fp16_scalar_all",0,0,fp16x2_all,whole_softmax,fp16,fp16,fp16x2_packed,fp16x2_packed,fp16x2_packed,packed exp/normalization and half2 lane-wise reduction across CTA rows,0,NVIDIA GeForce RTX 3090,8.6,0000:01:00.0,86,82,6,41,41,1,true,41,2,1024,256,4,adjacent_within_row_contiguous_thread_chunk,492,1,0.5,true,screen,s1024_q50,0.5,4,5573589319906701683,8627867,724464736256,724464736256,1448929472512,1448929472512,13.7211748047,0.0189397414643,52.799031174,1.00746840797,155.111,153.96115528,5,5.02841717529,fp32_io_fp32_all,endpoint_range_common_v1,fp32_io_fp32_all,5,5.02841717529,canonical_policy_enum_ascending,"fp32_io_fp32_all,fp16_scalar_all,fp16x2_all",true,true,one_second_and_role_iters_precomputed_before_conditioning,none,9805217569,9808317668,3100.099,3074.15657204,961.628647304,4243.34880387,1327.36432731,30,28,23,224.044705777,0.999983335855,3041.58160148,0.00462146801874,pass,nvml_total_energy_trace_theil_sen,complete_softmax_forward,1950,1950,58,63,whole_precision_fp64_semantic_input_v1_pass,3.4673885866e-06,0.000390350818634,0.05,0.1,true,0,1023,65b871492db6c05c5a1a864387458c23029c4d0df1571344df04c1206f35505a,"harness_revision=whole_softmax_precision_range_v1;canonical_input=fp16_quantized_promoted_to_fp32_v1;preheat_policy=fp32_io_fp32_all;preheat_actual_s=5.02842;conditioning_mode=endpoint_range_common_v1;preparation_order=canonical_policy_enum_ascending;preparation_policy_order=fp32_io_fp32_all,fp16_scalar_all,fp16x2_all;premeasurement_schedule_warmup=none;packed_reduction_semantics=half2_across_two_rows_then_vector_tree;packed_range_exp_normalization_semantics=adjacent_within_row_contiguous_thread_chunk;threads_per_block=256;elements_per_thread=4;static_single_wave_capacity_blocks=492;grid_sm_coverage=0.5;metric=net_pJ_per_logical_output_element;sfu_attribution=not_claimed;temperature_not_hard_fail=58->63;"
softmax_whole_precision_range_v1,whole_softmax_precision_range,whole_softmax_precision_range_common_v1,whole_precision_range_v1,endpoint_range,CAB,whole_precision_1785237592303_fp32_io_fp32_all_b0_p1,20260728_range_v2_contiguous_s1024_q50_session03_CAB,"fp16x2_all,fp32_io_fp32_all,fp16_scalar_all",0,1,fp32_io_fp32_all,whole_softmax,fp32,fp32,fp32,fp32,fp32,FP32 input/output and FP32 exp/reduction/normalization,0,NVIDIA GeForce RTX 3090,8.6,0000:01:00.0,86,82,6,41,41,1,true,41,2,1024,256,4,adjacent_within_row_contiguous_thread_chunk,492,1,0.5,true,screen,s1024_q50,0.5,4,5573589319906701683,6310333,529866041344,529866041344,2119464165376,2119464165376,13.7859482422,0.026017799154,38.435226365,1.003101943,134.001,133.586621913,5,5.02841717529,fp32_io_fp32_all,endpoint_range_common_v1,fp32_io_fp32_all,5,5.02841717529,canonical_policy_enum_ascending,"fp32_io_fp32_all,fp16_scalar_all,fp16x2_all",true,true,one_second_and_role_iters_precomputed_before_conditioning,none,9808451669,9811703692,3252.023,3217.54631121,1375.92805567,6072.37690313,2596.74700455,30,28,23,233.393180845,0.999883709557,8436.15396079,0.00455856599729,pass,nvml_total_energy_trace_theil_sen,complete_softmax_forward,1950,1935,58,65,whole_precision_fp64_semantic_input_v1_pass,4.06487122174e-10,5.7782017393e-08,1e-05,1e-05,true,0,0,65b871492db6c05c5a1a864387458c23029c4d0df1571344df04c1206f35505a,"harness_revision=whole_softmax_precision_range_v1;canonical_input=fp16_quantized_promoted_to_fp32_v1;preheat_policy=fp32_io_fp32_all;preheat_actual_s=5.02842;conditioning_mode=endpoint_range_common_v1;preparation_order=canonical_policy_enum_ascending;preparation_policy_order=fp32_io_fp32_all,fp16_scalar_all,fp16x2_all;premeasurement_schedule_warmup=none;packed_reduction_semantics=half2_across_two_rows_then_vector_tree;packed_range_exp_normalization_semantics=adjacent_within_row_contiguous_thread_chunk;threads_per_block=256;elements_per_thread=4;static_single_wave_capacity_blocks=492;grid_sm_coverage=0.5;metric=net_pJ_per_logical_output_element;sfu_attribution=not_claimed;temperature_not_hard_fail=58->65;"
softmax_whole_precision_range_v1,whole_softmax_precision_range,whole_softmax_precision_range_common_v1,whole_precision_range_v1,endpoint_range,CAB,whole_precision_1785237607378_fp16_scalar_all_b0_p2,20260728_range_v2_contiguous_s1024_q50_session03_CAB,"fp16x2_all,fp32_io_fp32_all,fp16_scalar_all",0,2,fp16_scalar_all,whole_softmax,fp16,fp16,fp16_scalar,fp16_scalar,fp16_scalar,scalar FP16 exp/max/sum/normalization,0,NVIDIA GeForce RTX 3090,8.6,0000:01:00.0,86,82,6,41,41,1,true,41,2,1024,256,4,adjacent_within_row_contiguous_thread_chunk,492,1,0.5,true,screen,s1024_q50,0.5,4,5573589319906701683,5449442,457578745856,457578745856,915157491712,915157491712,13.6785654297,0.0298933583641,33.4522467439,1.00342167198,130.37,129.92543777,5,5.02841717529,fp32_io_fp32_all,endpoint_range_common_v1,fp32_io_fp32_all,5,5.02841717529,canonical_policy_enum_ascending,"fp32_io_fp32_all,fp16_scalar_all,fp16x2_all",true,true,one_second_and_role_iters_precomputed_before_conditioning,none,9811834062,9814698849,2864.787,2799.16949632,1021.9758948,6117.35033951,2233.44266763,30,28,23,204.639112976,0.999992560511,1858.68055876,0.0050440869818,pass,nvml_total_energy_trace_theil_sen,complete_softmax_forward,1950,1950,59,60,whole_precision_fp64_semantic_input_v1_pass,3.4673885866e-06,0.000390350818634,0.05,0.1,true,0,1023,65b871492db6c05c5a1a864387458c23029c4d0df1571344df04c1206f35505a,"harness_revision=whole_softmax_precision_range_v1;canonical_input=fp16_quantized_promoted_to_fp32_v1;preheat_policy=fp32_io_fp32_all;preheat_actual_s=5.02842;conditioning_mode=endpoint_range_common_v1;preparation_order=canonical_policy_enum_ascending;preparation_policy_order=fp32_io_fp32_all,fp16_scalar_all,fp16x2_all;premeasurement_schedule_warmup=none;packed_reduction_semantics=half2_across_two_rows_then_vector_tree;packed_range_exp_normalization_semantics=adjacent_within_row_contiguous_thread_chunk;threads_per_block=256;elements_per_thread=4;static_single_wave_capacity_blocks=492;grid_sm_coverage=0.5;metric=net_pJ_per_logical_output_element;sfu_attribution=not_claimed;temperature_not_hard_fail=59->60;"
