run_id,policy,schedule_block,sequence_index,sample_index,query_start_s,query_end_s,query_midpoint_s,query_latency_s,relative_to_kernel_start_s,energy_mJ
whole_precision_1785237526280_fp16x2_all_b0_p0,fp16x2_all,0,0,0,174222.741168,174222.74431,174222.742739,0.0031424210174,0.00162924450706,9795571983
whole_precision_1785237526280_fp16x2_all_b0_p0,fp16x2_all,0,0,1,174223.244638,174223.247365,174223.246001,0.00272739198408,0.504891255026,9795659964
whole_precision_1785237526280_fp16x2_all_b0_p0,fp16x2_all,0,0,2,174223.747724,174223.750989,174223.749357,0.00326531199971,1.00824676902,9795756689
whole_precision_1785237526280_fp16x2_all_b0_p0,fp16x2_all,0,0,3,174224.251323,174224.254823,174224.253073,0.00350044900551,1.5119628855,9795853373
whole_precision_1785237526280_fp16x2_all_b0_p0,fp16x2_all,0,0,4,174224.755134,174224.758532,174224.756833,0.0033979479922,2.01572321,9795949866
whole_precision_1785237526280_fp16x2_all_b0_p0,fp16x2_all,0,0,5,174225.258837,174225.26234,174225.260588,0.00350293700467,2.51947816249,9796046095
whole_precision_1785237526280_fp16x2_all_b0_p0,fp16x2_all,0,0,6,174225.76266,174225.766196,174225.764428,0.00353630297468,3.02331822753,9796142242
whole_precision_1785237526280_fp16x2_all_b0_p0,fp16x2_all,0,0,7,174226.266503,174226.270102,174226.268302,0.00359912301064,3.52719230953,9796238742
whole_precision_1785237526280_fp16x2_all_b0_p0,fp16x2_all,0,0,8,174226.770311,174226.774039,174226.772175,0.00372856599279,4.03106516402,9796335421
whole_precision_1785237526280_fp16x2_all_b0_p0,fp16x2_all,0,0,9,174227.274322,174227.277861,174227.276091,0.00353892400744,4.53498117,9796432386
whole_precision_1785237526280_fp16x2_all_b0_p0,fp16x2_all,0,0,10,174227.778148,174227.78158,174227.779864,0.00343129900284,5.0387542035,9796529490
whole_precision_1785237526280_fp16x2_all_b0_p0,fp16x2_all,0,0,11,174228.281865,174228.285472,174228.283668,0.00360656599514,5.54255848902,9796626525
whole_precision_1785237526280_fp16x2_all_b0_p0,fp16x2_all,0,0,12,174228.785761,174228.789117,174228.787439,0.00335612500203,6.04632943051,9796723235
whole_precision_1785237526280_fp16x2_all_b0_p0,fp16x2_all,0,0,13,174229.289395,174229.292864,174229.291129,0.00346907199128,6.55001933701,9796819755
whole_precision_1785237526280_fp16x2_all_b0_p0,fp16x2_all,0,0,14,174229.793173,174229.796592,174229.794882,0.00341918200138,7.05377215703,9796915777
whole_precision_1785237526280_fp16x2_all_b0_p0,fp16x2_all,0,0,15,174230.296863,174230.300488,174230.298675,0.00362544599921,7.55756549802,9797012051
whole_precision_1785237526280_fp16x2_all_b0_p0,fp16x2_all,0,0,16,174230.800756,174230.804209,174230.802482,0.00345268001547,8.06137226801,9797108617
whole_precision_1785237526280_fp16x2_all_b0_p0,fp16x2_all,0,0,17,174231.304296,174231.30561,174231.304953,0.00131487401086,8.563842995,9797205384
whole_precision_1785237526280_fp16x2_all_b0_p0,fp16x2_all,0,0,18,174231.805718,174231.807014,174231.806366,0.00129548701807,9.06525603353,9797320656
whole_precision_1785237526280_fp16x2_all_b0_p0,fp16x2_all,0,0,19,174232.307126,174232.308465,174232.307796,0.00133904899121,9.56668601252,9797417371
whole_precision_1785237526280_fp16x2_all_b0_p0,fp16x2_all,0,0,20,174232.808578,174232.809898,174232.809238,0.00132016499992,10.0681281465,9797511239
whole_precision_1785237526280_fp16x2_all_b0_p0,fp16x2_all,0,0,21,174233.310013,174233.31261,174233.311312,0.00259710298269,10.5702018805,9797606272
whole_precision_1785237526280_fp16x2_all_b0_p0,fp16x2_all,0,0,22,174233.812723,174233.814072,174233.813397,0.00134869400063,11.072287419,9797702636
whole_precision_1785237526280_fp16x2_all_b0_p0,fp16x2_all,0,0,23,174234.314186,174234.315527,174234.314856,0.00134067999898,11.573746374,9797796959
whole_precision_1785237526280_fp16x2_all_b0_p0,fp16x2_all,0,0,24,174234.815648,174234.816992,174234.81632,0.00134383401019,12.075209995,9797893562
