run_id,policy,schedule_block,sequence_index,sample_index,query_start_s,query_end_s,query_midpoint_s,query_latency_s,relative_to_kernel_start_s,energy_mJ
whole_precision_1785237324602_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,0,174020.536546,174020.537746,174020.537146,0.0011996809917,0.000647287495667,9754976545
whole_precision_1785237324602_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,1,174021.03856,174021.039979,174021.039269,0.00141948999953,0.50277104901,9755062179
whole_precision_1785237324602_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,2,174021.540582,174021.542111,174021.541347,0.00152880197857,1.00484819201,9755152132
whole_precision_1785237324602_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,3,174022.042898,174022.044314,174022.043606,0.00141672199243,1.50710751602,9755242456
whole_precision_1785237324602_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,4,174022.544518,174022.545886,174022.545202,0.00136777301668,2.00870345949,9755333125
whole_precision_1785237324602_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,5,174023.046687,174023.048084,174023.047386,0.001397318003,2.51088710703,9755424160
whole_precision_1785237324602_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,6,174023.548935,174023.552114,174023.550525,0.00317851800355,3.01402631003,9755515422
whole_precision_1785237324602_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,7,174024.052963,174024.056246,174024.054605,0.00328303000424,3.51810619902,9755606662
whole_precision_1785237324602_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,8,174024.557115,174024.560746,174024.55893,0.00363135500811,4.0224319135,9755697856
whole_precision_1785237324602_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,9,174025.061623,174025.065153,174025.063388,0.00353053500294,4.52688973249,9755788928
whole_precision_1785237324602_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,10,174025.566013,174025.569726,174025.56787,0.00371284602443,5.03137147901,9755880076
whole_precision_1785237324602_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,11,174026.070586,174026.074334,174026.07246,0.00374839699361,5.5359617995,9755971294
whole_precision_1785237324602_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,12,174026.575041,174026.578459,174026.57675,0.00341762200696,6.04025144601,9756062457
whole_precision_1785237324602_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,13,174027.079173,174027.082052,174027.080612,0.00287888001185,6.544113829,9756153551
whole_precision_1785237324602_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,14,174027.58278,174027.585619,174027.584199,0.00283847600804,7.04770098403,9756244615
whole_precision_1785237324602_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,15,174028.086338,174028.089353,174028.087846,0.0030147319776,7.55134721601,9756335507
whole_precision_1785237324602_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,16,174028.59014,174028.593204,174028.591672,0.00306421399,8.055173912,9756426305
whole_precision_1785237324602_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,17,174029.093967,174029.096774,174029.095371,0.00280744000338,8.55887218702,9756516998
whole_precision_1785237324602_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,18,174029.597519,174029.60078,174029.59915,0.00326083099935,9.06265122551,9756607802
whole_precision_1785237324602_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,19,174030.101533,174030.104598,174030.103065,0.00306577398442,9.56656705,9756698657
whole_precision_1785237324602_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,20,174030.605342,174030.608341,174030.606841,0.00299873301992,10.0703429655,9756789604
whole_precision_1785237324602_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,21,174031.109102,174031.112331,174031.110716,0.00322904498898,10.5742176585,9756880609
whole_precision_1785237324602_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,22,174031.61313,174031.616346,174031.614738,0.0032158360118,11.078239986,9756971550
