run_id,policy,schedule_block,sequence_index,sample_index,query_start_s,query_end_s,query_midpoint_s,query_latency_s,relative_to_kernel_start_s,energy_mJ
whole_precision_1785237022162_fp32_io_fp32_all_b0_p0,fp32_io_fp32_all,0,0,0,173719.622079,173719.623305,173719.622692,0.00122621501214,0.000653841532767,9690236840
whole_precision_1785237022162_fp32_io_fp32_all_b0_p0,fp32_io_fp32_all,0,0,1,173720.123409,173720.127264,173720.125337,0.0038556449872,0.503298172494,9690329383
whole_precision_1785237022162_fp32_io_fp32_all_b0_p0,fp32_io_fp32_all,0,0,2,173720.627397,173720.629673,173720.628535,0.00227607999113,1.006496577,9690427306
whole_precision_1785237022162_fp32_io_fp32_all_b0_p0,fp32_io_fp32_all,0,0,3,173721.1298,173721.131204,173721.130502,0.00140456401277,1.50846370601,9690524702
whole_precision_1785237022162_fp32_io_fp32_all_b0_p0,fp32_io_fp32_all,0,0,4,173721.635972,173721.637429,173721.6367,0.00145633899956,2.0146619865,9690621322
whole_precision_1785237022162_fp32_io_fp32_all_b0_p0,fp32_io_fp32_all,0,0,5,173722.143595,173722.145089,173722.144342,0.00149340499775,2.52230369451,9690717762
whole_precision_1785237022162_fp32_io_fp32_all_b0_p0,fp32_io_fp32_all,0,0,6,173722.651293,173722.652757,173722.652025,0.00146374999895,3.02998650703,9690814141
whole_precision_1785237022162_fp32_io_fp32_all_b0_p0,fp32_io_fp32_all,0,0,7,173723.159005,173723.160358,173723.159682,0.00135259699891,3.53764334152,9690910346
whole_precision_1785237022162_fp32_io_fp32_all_b0_p0,fp32_io_fp32_all,0,0,8,173723.665271,173723.66672,173723.665996,0.00144937000005,4.04395713302,9691006300
whole_precision_1785237022162_fp32_io_fp32_all_b0_p0,fp32_io_fp32_all,0,0,9,173724.166992,173724.168539,173724.167765,0.00154723599553,4.54572708902,9691102267
whole_precision_1785237022162_fp32_io_fp32_all_b0_p0,fp32_io_fp32_all,0,0,10,173724.672304,173724.673693,173724.672998,0.00138815699029,5.05096004152,9691198877
whole_precision_1785237022162_fp32_io_fp32_all_b0_p0,fp32_io_fp32_all,0,0,11,173725.173815,173725.175269,173725.174542,0.00145365498611,5.5525036045,9691295083
whole_precision_1785237022162_fp32_io_fp32_all_b0_p0,fp32_io_fp32_all,0,0,12,173725.67536,173725.676806,173725.676083,0.00144626098336,6.05404449051,9691390728
whole_precision_1785237022162_fp32_io_fp32_all_b0_p0,fp32_io_fp32_all,0,0,13,173726.176914,173726.181889,173726.179401,0.00497567799175,6.55736302902,9691485920
whole_precision_1785237022162_fp32_io_fp32_all_b0_p0,fp32_io_fp32_all,0,0,14,173726.681933,173726.683293,173726.682613,0.00136064601247,7.06057456404,9691584199
whole_precision_1785237022162_fp32_io_fp32_all_b0_p0,fp32_io_fp32_all,0,0,15,173727.183415,173727.184775,173727.184095,0.00136065500556,7.56205652951,9691682229
whole_precision_1785237022162_fp32_io_fp32_all_b0_p0,fp32_io_fp32_all,0,0,16,173727.684866,173727.686444,173727.685655,0.00157823500922,8.06361631252,9691779982
whole_precision_1785237022162_fp32_io_fp32_all_b0_p0,fp32_io_fp32_all,0,0,17,173728.186553,173728.187928,173728.187241,0.00137424402055,8.565202214,9691877459
whole_precision_1785237022162_fp32_io_fp32_all_b0_p0,fp32_io_fp32_all,0,0,18,173728.688102,173728.689438,173728.68877,0.00133616200765,9.06673160399,9691974420
whole_precision_1785237022162_fp32_io_fp32_all_b0_p0,fp32_io_fp32_all,0,0,19,173729.18953,173729.19093,173729.19023,0.0013998170034,9.56819184951,9692070937
