run_id,policy,schedule_block,sequence_index,sample_index,query_start_s,query_end_s,query_midpoint_s,query_latency_s,relative_to_kernel_start_s,energy_mJ
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,0,173970.467417,173970.468677,173970.468047,0.00125963901519,0.000689361477271,9742712431
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,1,173970.969855,173970.971379,173970.970617,0.00152405799599,0.503259294986,9742821214
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,2,173971.472428,173971.47379,173971.473109,0.00136172299972,1.0057513275,9742942536
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,3,173971.974935,173971.976327,173971.975631,0.00139210000634,1.508273396,9743063940
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,4,173972.477707,173972.479093,173972.4784,0.00138534698635,2.01104249549,9743185334
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,5,173972.980183,173972.981548,173972.980866,0.00136563100386,2.51350819349,9743306894
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,6,173973.481649,173973.483008,173973.482329,0.00135920799221,3.01497109002,9743453554
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,7,173973.983122,173973.984435,173973.983778,0.00131276898901,3.51642074849,9743577276
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,8,173974.484522,173974.485817,173974.48517,0.00129551399732,4.01781220199,9743701901
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,9,173974.985906,173974.987309,173974.986608,0.00140315599856,4.51925004,9743822927
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,10,173975.487393,173975.490663,173975.489028,0.00327024201397,5.021670891,9743945581
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,11,173975.990751,173975.992081,173975.991416,0.00132989999838,5.52405854699,9744069863
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,12,173976.492191,173976.493555,173976.492873,0.0013641770056,6.02551584051,9744191613
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,13,173976.993643,173976.995256,173976.99445,0.00161273599952,6.52709222399,9744316035
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,14,173977.495343,173977.497627,173977.496485,0.00228464099928,7.0291276715,9744463400
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,15,173977.997674,173977.999055,173977.998364,0.00138140597846,7.531006801,9744588262
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,16,173978.499156,173978.500735,173978.499945,0.00157963501988,8.0325878865,9744710901
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,17,173979.000827,173979.002265,173979.001546,0.00143837201176,8.534188472,9744831619
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,18,173979.502304,173979.5036,173979.502952,0.00129629101139,9.03559485151,9744955476
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,19,173980.003693,173980.005069,173980.004381,0.00137565398472,9.53702365101,9745077942
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,20,173980.505179,173980.508454,173980.506816,0.00327501201537,10.039458849,9745199135
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,21,173981.008597,173981.01,173981.009299,0.00140315000317,10.541941394,9745324076
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,22,173981.510115,173981.511515,173981.510815,0.00140014602221,11.043457807,9745447835
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,23,173982.011632,173982.013105,173982.012368,0.00147311500041,11.5450107225,9745570927
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,24,173982.513143,173982.518397,173982.51577,0.00525371398544,12.048412318,9745692938
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,25,173983.018519,173983.019922,173983.01922,0.00140262499917,12.5518629705,9745818020
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,26,173983.520062,173983.52158,173983.520821,0.00151834401186,13.053463557,9745941982
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,27,173984.02171,173984.023059,173984.022384,0.00134876399534,13.555026761,9746060024
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,28,173984.523172,173984.524626,173984.523899,0.00145323801553,14.056541425,9746137249
whole_precision_1785237274478_fp16_scalar_all_b0_p0,fp16_scalar_all,0,0,29,173984.524632,173984.525882,173984.525257,0.00125060000573,14.057899439,9746137249
whole_precision_1785237289125_fp16x2_all_b0_p1,fp16x2_all,0,1,0,173985.546459,173985.547708,173985.547083,0.0012487799977,0.00064999400638,9746282983
whole_precision_1785237289125_fp16x2_all_b0_p1,fp16x2_all,0,1,1,173986.04791,173986.071925,173986.059918,0.0240155939828,0.513484057999,9746410692
whole_precision_1785237289125_fp16x2_all_b0_p1,fp16x2_all,0,1,2,173986.572762,173986.574212,173986.573487,0.00144986802479,1.0270536,9746536466
whole_precision_1785237289125_fp16x2_all_b0_p1,fp16x2_all,0,1,3,173987.075147,173987.076538,173987.075842,0.00139098102227,1.5294086505,9746663642
whole_precision_1785237289125_fp16x2_all_b0_p1,fp16x2_all,0,1,4,173987.576712,173987.578172,173987.577442,0.00146063501597,2.03100867849,9746790327
whole_precision_1785237289125_fp16x2_all_b0_p1,fp16x2_all,0,1,5,173988.079094,173988.08049,173988.079792,0.00139627000317,2.53335821899,9746916863
whole_precision_1785237289125_fp16x2_all_b0_p1,fp16x2_all,0,1,6,173988.581825,173988.583172,173988.582499,0.00134702998912,3.03606507901,9747043178
whole_precision_1785237289125_fp16x2_all_b0_p1,fp16x2_all,0,1,7,173989.084751,173989.086164,173989.085457,0.00141289501335,3.53902363649,9747169283
whole_precision_1785237289125_fp16x2_all_b0_p1,fp16x2_all,0,1,8,173989.587919,173989.589306,173989.588612,0.0013864049979,4.0421790125,9747295145
whole_precision_1785237289125_fp16x2_all_b0_p1,fp16x2_all,0,1,9,173990.090609,173990.092032,173990.091321,0.00142301199958,4.54488712901,9747420739
whole_precision_1785237289125_fp16x2_all_b0_p1,fp16x2_all,0,1,10,173990.59404,173990.595588,173990.594814,0.00154749400099,5.04838029202,9747545915
whole_precision_1785237289125_fp16x2_all_b0_p1,fp16x2_all,0,1,11,173991.097679,173991.09909,173991.098385,0.0014105560258,5.551951047,9747670564
whole_precision_1785237289125_fp16x2_all_b0_p1,fp16x2_all,0,1,12,173991.601302,173991.602685,173991.601994,0.00138384199818,6.05556002801,9747794380
whole_precision_1785237289125_fp16x2_all_b0_p1,fp16x2_all,0,1,13,173992.104135,173992.105565,173992.10485,0.00143056697561,6.55841650552,9747918081
whole_precision_1785237289125_fp16x2_all_b0_p1,fp16x2_all,0,1,14,173992.607789,173992.611807,173992.609798,0.00401782500558,7.06336461651,9748041281
whole_precision_1785237289125_fp16x2_all_b0_p1,fp16x2_all,0,1,15,173993.114288,173993.116089,173993.115189,0.00180107299821,7.56875509949,9748168852
whole_precision_1785237289125_fp16x2_all_b0_p1,fp16x2_all,0,1,16,173993.618684,173993.620966,173993.619825,0.00228176699602,8.07339160453,9748296203
whole_precision_1785237289125_fp16x2_all_b0_p1,fp16x2_all,0,1,17,173994.122426,173994.123826,173994.123126,0.00140067000757,8.57669239299,9748423139
whole_precision_1785237289125_fp16x2_all_b0_p1,fp16x2_all,0,1,18,173994.628737,173994.630194,173994.629465,0.00145769500523,9.08303202549,9748549727
whole_precision_1785237289125_fp16x2_all_b0_p1,fp16x2_all,0,1,19,173995.135364,173995.13696,173995.136162,0.00159645397798,9.58972848399,9748675791
whole_precision_1785237289125_fp16x2_all_b0_p1,fp16x2_all,0,1,20,173995.642237,173995.643723,173995.64298,0.00148573299521,10.0965466285,9748801117
