run_id,policy,schedule_block,sequence_index,sample_index,query_start_s,query_end_s,query_midpoint_s,query_latency_s,relative_to_kernel_start_s,energy_mJ
whole_precision_1785119392215_exp_fp16x2_b0_p0,exp_fp16x2,0,0,0,52839.1743628,52839.1764005,52839.1753816,0.00203769699874,0.0011005175038,7642515048
whole_precision_1785119392215_exp_fp16x2_b0_p0,exp_fp16x2,0,0,1,52839.6812577,52839.6828326,52839.6820451,0.001574943999,0.507764000999,7642590915
whole_precision_1785119392215_exp_fp16x2_b0_p0,exp_fp16x2,0,0,2,52840.1853738,52840.1868009,52840.1860873,0.00142713799869,1.011806223,7642671149
whole_precision_1785119392215_exp_fp16x2_b0_p0,exp_fp16x2,0,0,3,52840.6898936,52840.6912977,52840.6905956,0.00140410599852,1.516314525,7642751542
whole_precision_1785119392215_exp_fp16x2_b0_p0,exp_fp16x2,0,0,4,52841.1935417,52841.1949348,52841.1942382,0.00139311899693,2.0199571205,7642815758
whole_precision_1785119392215_exp_fp16x2_b0_p0,exp_fp16x2,0,0,5,52841.6961526,52841.6999666,52841.6980596,0.00381401200138,2.523778478,7642897098
whole_precision_1785119392215_exp_fp16x2_b0_p0,exp_fp16x2,0,0,6,52842.2003797,52842.2018093,52842.2010945,0.00142967400461,3.026813367,7642979088
whole_precision_1785119392215_exp_fp16x2_b0_p0,exp_fp16x2,0,0,7,52842.7060917,52842.7075053,52842.7067985,0.00141350899503,3.53251737849,7643058815
whole_precision_1785119392215_exp_fp16x2_b0_p0,exp_fp16x2,0,0,8,52843.2114416,52843.212843,52843.2121423,0.00140146500053,4.0378611715,7643122268
whole_precision_1785119392215_exp_fp16x2_b0_p0,exp_fp16x2,0,0,9,52843.7163798,52843.7178217,52843.7171007,0.00144192900189,4.5428196015,7643202440
whole_precision_1785119392215_exp_fp16x2_b0_p0,exp_fp16x2,0,0,10,52844.2204576,52844.2220674,52844.2212625,0.00160980899818,5.0469814205,7643282719
whole_precision_1785119392215_exp_fp16x2_b0_p0,exp_fp16x2,0,0,11,52844.7234393,52844.7249443,52844.7241918,0.00150500299787,5.5499106585,7643363288
whole_precision_1785119392215_exp_fp16x2_b0_p0,exp_fp16x2,0,0,12,52845.2258733,52845.2276605,52845.2267669,0.00178719700489,6.0524858055,7643444287
whole_precision_1785119392215_exp_fp16x2_b0_p0,exp_fp16x2,0,0,13,52845.7483897,52845.7498982,52845.7491439,0.00150849000056,6.57486281,7643526148
whole_precision_1785119392215_exp_fp16x2_b0_p0,exp_fp16x2,0,0,14,52846.2657007,52846.2671387,52846.2664197,0.00143802000093,7.092138599,7643592277
whole_precision_1785119392215_exp_fp16x2_b0_p0,exp_fp16x2,0,0,15,52846.7894614,52846.7909106,52846.790186,0.00144924799679,7.6159049,7643673739
whole_precision_1785119392215_exp_fp16x2_b0_p0,exp_fp16x2,0,0,16,52847.2914051,52847.2960341,52847.2937196,0.00462901500578,8.1194384505,7643756110
whole_precision_1785119392215_exp_fp16x2_b0_p0,exp_fp16x2,0,0,17,52847.8180255,52847.8229401,52847.8204828,0.00491460700141,8.6462016485,7643838585
whole_precision_1785119392215_exp_fp16x2_b0_p0,exp_fp16x2,0,0,18,52848.332118,52848.3336864,52848.3329022,0.00156843799778,9.15862106399,7643920894
whole_precision_1785119392215_exp_fp16x2_b0_p0,exp_fp16x2,0,0,19,52848.8606064,52848.8621267,52848.8613666,0.00152027700096,9.6870854325,7644002280
whole_precision_1785119392215_exp_fp16x2_b0_p0,exp_fp16x2,0,0,20,52849.3624577,52849.363875,52849.3631663,0.00141731599433,10.188885196,7644083215
whole_precision_1785119392215_exp_fp16x2_b0_p0,exp_fp16x2,0,0,21,52849.8643717,52849.8666699,52849.8655208,0.00229822599795,10.691239704,7644164683
whole_precision_1785119392215_exp_fp16x2_b0_p0,exp_fp16x2,0,0,22,52850.3670183,52850.3721759,52850.3695971,0.00515762400028,11.195315984,7644230155
whole_precision_1785119392215_exp_fp16x2_b0_p0,exp_fp16x2,0,0,23,52850.8737992,52850.8780509,52850.875925,0.00425163399632,11.70164391,7644312380
whole_precision_1785119392215_exp_fp16x2_b0_p0,exp_fp16x2,0,0,24,52851.3786986,52851.3837685,52851.3812336,0.0050699439962,12.206952452,7644394803
