run_id,policy,schedule_block,sequence_index,sample_index,query_start_s,query_end_s,query_midpoint_s,query_latency_s,relative_to_kernel_start_s,energy_mJ
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,0,53511.8088229,53511.8100694,53511.8094462,0.0012464829997,0.000640824495349,7745754633
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,1,53512.3119022,53512.3133371,53512.3126197,0.00143481100531,0.503814305499,7745831894
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,2,53512.8142484,53512.817563,53512.8159057,0.00331459700101,1.0071003285,7745913698
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,3,53513.323326,53513.3255719,53513.3244489,0.00224585099932,1.51564360051,7745996232
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,4,53513.842405,53513.844045,53513.843225,0.00163998000062,2.034419619,7746078719
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,5,53514.3615537,53514.3639516,53514.3627527,0.00239784899895,2.55394730851,7746159387
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,6,53514.8641389,53514.8655777,53514.8648583,0.00143872999615,3.056052944,7746224850
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,7,53515.3663212,53515.3679955,53515.3671583,0.00167429900466,3.5583529975,7746304495
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,8,53515.8723315,53515.8738141,53515.8730728,0.00148268700286,4.0642674595,7746385182
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,9,53516.3743576,53516.3758085,53516.375083,0.00145088200225,4.566277694,7746466402
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,10,53516.876098,53516.8775618,53516.8768299,0.0014638030043,5.0680245345,7746532153
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,11,53517.3779079,53517.3795197,53517.3787138,0.00161177299742,5.5699084875,7746612360
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,12,53517.8799477,53517.8813961,53517.8806719,0.00144844500028,6.0718665305,7746693529
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,13,53518.3818119,53518.3876554,53518.3847336,0.00584356299805,6.5759282885,7746775546
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,14,53518.8879002,53518.8893106,53518.8886054,0.00141042000178,7.07980008,7746841088
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,15,53519.3895977,53519.3911672,53519.3903825,0.0015695109978,7.5815771075,7746920656
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,16,53519.8913782,53519.892823,53519.8921006,0.00144473800174,8.08329524301,7747001175
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,17,53520.3930284,53520.3943868,53520.3937076,0.00135841399606,8.584902217,7747082916
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,18,53520.8945912,53520.8959989,53520.895295,0.00140766600089,9.086489702,7747148964
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,19,53521.3961335,53521.3975771,53521.3968553,0.00144357299723,9.5880499655,7747229817
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,20,53521.8980377,53521.9024089,53521.9002233,0.00437128599879,10.091417953,7747311900
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,21,53522.4069508,53522.4113872,53522.409169,0.00443642699975,10.6003636455,7747394419
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,22,53522.9156632,53522.9189277,53522.9172955,0.00326453600428,11.108490106,7747460058
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,23,53523.4197824,53523.4212834,53523.4205329,0.0015009810013,11.6117275475,7747542201
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,24,53523.9226938,53523.9241484,53523.9234211,0.00145458899351,12.1146157735,7747621784
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,25,53524.4390066,53524.4417964,53524.4404015,0.00278981599695,12.631596126,7747702340
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,26,53524.942261,53524.948307,53524.945284,0.00604595500045,13.1364786605,7747784567
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,27,53525.4485764,53525.4532499,53525.4509131,0.00467354599823,13.642107784,7747850302
whole_precision_1785120030507_normalization_fp16x2_b0_p0,normalization_fp16x2,0,0,28,53525.9538177,53525.9591823,53525.9565,0.00536454599933,14.147694649,7747933059
