schema_version,experiment_kind,protocol_revision,design_id,stage_group,session_order,run_id,session_id,schedule_id,schedule_block,sequence_index,policy,role,input_dtype,output_dtype,exp_stage,reduction_stage,normalization_stage,policy_description,gpu_id,gpu_name,compute_capability,cuda_pci_bus_id,cuda_binary_arch,runtime_sm_count,occupancy_max_blocks_per_sm,smid_unique,smid_total_blocks,smid_max_blocks_on_sm,smid_histogram_ok,grid_blocks,rows_per_block,softmax_cols,logit_scale,seed,iters,logical_input_elements,logical_output_elements,physical_input_bytes,physical_output_bytes,elapsed_s,ns_per_output_element,gelement_per_s,idle_elapsed_s,idle_delta_E_J,idle_power_W,preheat_requested_s,preheat_actual_s,preheat_policy,E_before_mJ,E_after_mJ,endpoint_delta_E_J,delta_E_J,net_E_J,gross_pJ_per_output_element,net_pJ_per_output_element,energy_trace_sample_count,energy_trace_update_count,energy_trace_fit_point_count,energy_trace_power_W,energy_trace_r2,energy_trace_rmse_mJ,energy_trace_max_query_latency_s,energy_trace_status,energy_source,measurement_scope,clock_sm_before_mhz,clock_sm_after_mhz,temp_before_C,temp_after_C,validation_id,validation_max_abs_error,validation_max_row_sum_error,validation_max_abs_gate,validation_max_row_sum_gate,validation_pass,validation_nonfinite_count,validation_underflow_count,binary_sha256,notes
softmax_whole_precision_v2,whole_softmax_precision,whole_softmax_precision_stage_isolation_v1,stage_isolation_v1,exp,CAB,whole_precision_1785119392215_exp_fp16x2_b0_p0,20260727_stageiso_v1_exp_session02,"exp_fp16x2,fp16_io_fp32_all,exp_fp16_scalar",0,0,exp_fp16x2,whole_softmax,fp16,fp16,fp16x2_packed,fp32,fp32,packed FP16x2 EX2 only; reduction and normalization remain FP32,0,NVIDIA GeForce RTX 3090,8.6,0000:01:00.0,86,82,6,16,16,1,true,16,2,512,4,5573589319906701683,11100965,181878210560,181878210560,363756421120,363756421120,13.6571640625,0.075089610902,13.3174215179,1.017315717,132.819,130.558289605,20,19.9581712646,fp16_io_fp32_all,7642515048,7644776253,2261.205,2114.21469305,331.158712188,11624.342941,1820.77177452,31,29,24,154.806274815,0.999885643151,5843.06474071,0.00515762400028,pass,nvml_total_energy_trace_theil_sen,complete_softmax_forward,1965,1965,54,56,whole_precision_fp64_semantic_input_v1_pass,7.54756081836e-06,0.000136375427246,0.005,0.01,true,0,511,2276f41518cc228cfb350caaef3a112008abafcd7046daffef915c6647e5821d,harness_revision=whole_softmax_precision_v2;canonical_input=fp16_quantized_promoted_to_fp32_v1;preheat_policy=fp16_io_fp32_all;preheat_actual_s=19.9582;packed_reduction_semantics=half2_across_two_rows_then_vector_tree;metric=net_pJ_per_logical_output_element;sfu_attribution=not_claimed;temperature_not_hard_fail=54->56;
softmax_whole_precision_v2,whole_softmax_precision,whole_softmax_precision_stage_isolation_v1,stage_isolation_v1,exp,CAB,whole_precision_1785119407905_fp16_io_fp32_all_b0_p1,20260727_stageiso_v1_exp_session02,"exp_fp16x2,fp16_io_fp32_all,exp_fp16_scalar",0,1,fp16_io_fp32_all,whole_softmax,fp16,fp16,fp32,fp32,fp32,FP16 input/output with FP32 exp/reduction/normalization,0,NVIDIA GeForce RTX 3090,8.6,0000:01:00.0,86,82,6,16,16,1,true,16,2,512,4,5573589319906701683,11230025,183992729600,183992729600,367985459200,367985459200,13.6498642578,0.0741869762326,13.479454896,1.045688528,129.032,123.394296241,20,19.9581712646,fp16_io_fp32_all,7644905285,7647156567,2251.282,2115.07669907,430.761305186,11495.4362798,2341.18655733,30,28,23,154.952214844,0.999953747903,3635.73443773,0.00428672700218,pass,nvml_total_energy_trace_theil_sen,complete_softmax_forward,1965,1965,54,56,whole_precision_fp64_semantic_input_v1_pass,3.54528288365e-06,0.000136375427246,0.005,0.01,true,0,511,2276f41518cc228cfb350caaef3a112008abafcd7046daffef915c6647e5821d,harness_revision=whole_softmax_precision_v2;canonical_input=fp16_quantized_promoted_to_fp32_v1;preheat_policy=fp16_io_fp32_all;preheat_actual_s=19.9582;packed_reduction_semantics=half2_across_two_rows_then_vector_tree;metric=net_pJ_per_logical_output_element;sfu_attribution=not_claimed;temperature_not_hard_fail=54->56;
softmax_whole_precision_v2,whole_softmax_precision,whole_softmax_precision_stage_isolation_v1,stage_isolation_v1,exp,CAB,whole_precision_1785119422057_exp_fp16_scalar_b0_p2,20260727_stageiso_v1_exp_session02,"exp_fp16x2,fp16_io_fp32_all,exp_fp16_scalar",0,2,exp_fp16_scalar,whole_softmax,fp16,fp16,fp16_scalar,fp32,fp32,scalar FP16 EX2 only; reduction and normalization remain FP32,0,NVIDIA GeForce RTX 3090,8.6,0000:01:00.0,86,82,6,16,16,1,true,16,2,512,4,5573589319906701683,11101419,181885648896,181885648896,363771297792,363771297792,13.6564345703,0.075082529343,13.3186775772,1.014334946,127.88,126.072753881,20,19.9581712646,fp16_io_fp32_all,7647284447,7649551127,2266.68,2114.90822676,393.203912282,11627.6805762,2161.81933357,31,29,24,154.865328565,0.99991863671,4936.01755308,0.00557810500322,pass,nvml_total_energy_trace_theil_sen,complete_softmax_forward,1965,1965,54,55,whole_precision_fp64_semantic_input_v1_pass,7.54756081836e-06,0.000136375427246,0.005,0.01,true,0,511,2276f41518cc228cfb350caaef3a112008abafcd7046daffef915c6647e5821d,harness_revision=whole_softmax_precision_v2;canonical_input=fp16_quantized_promoted_to_fp32_v1;preheat_policy=fp16_io_fp32_all;preheat_actual_s=19.9582;packed_reduction_semantics=half2_across_two_rows_then_vector_tree;metric=net_pJ_per_logical_output_element;sfu_attribution=not_claimed;temperature_not_hard_fail=54->55;
