run_id,policy,schedule_block,sequence_index,sample_index,query_start_s,query_end_s,query_midpoint_s,query_latency_s,relative_to_kernel_start_s,energy_mJ
whole_precision_1785119711894_reduction_fp16x2_b0_p0,reduction_fp16x2,0,0,0,53176.0776838,53176.078948,53176.0783159,0.00126421399909,0.000651316004223,7694144702
whole_precision_1785119711894_reduction_fp16x2_b0_p0,reduction_fp16x2,0,0,1,53176.6022595,53176.603839,53176.6030492,0.00157958099589,0.525384635504,7694222382
whole_precision_1785119711894_reduction_fp16x2_b0_p0,reduction_fp16x2,0,0,2,53177.1317046,53177.1331733,53177.1324389,0.00146865400166,1.05477432,7694302470
whole_precision_1785119711894_reduction_fp16x2_b0_p0,reduction_fp16x2,0,0,3,53177.6607807,53177.6623467,53177.6615637,0.00156598700414,1.5838990765,7694381882
whole_precision_1785119711894_reduction_fp16x2_b0_p0,reduction_fp16x2,0,0,4,53178.1900407,53178.1915967,53178.1908187,0.00155596400145,2.113154117,7694460956
whole_precision_1785119711894_reduction_fp16x2_b0_p0,reduction_fp16x2,0,0,5,53178.7024069,53178.7038836,53178.7031452,0.00147672499588,2.6254806275,7694539886
whole_precision_1785119711894_reduction_fp16x2_b0_p0,reduction_fp16x2,0,0,6,53179.2316202,53179.2361424,53179.2338813,0.00452217999555,3.156216666,7694618131
whole_precision_1785119711894_reduction_fp16x2_b0_p0,reduction_fp16x2,0,0,7,53179.76383,53179.7652143,53179.7645221,0.00138429800427,3.686857534,7694699119
whole_precision_1785119711894_reduction_fp16x2_b0_p0,reduction_fp16x2,0,0,8,53180.2700635,53180.2715091,53180.2707863,0.00144559999899,4.193121727,7694779920
whole_precision_1785119711894_reduction_fp16x2_b0_p0,reduction_fp16x2,0,0,9,53180.7989475,53180.8003838,53180.7996657,0.00143620900053,4.7220010445,7694860687
whole_precision_1785119711894_reduction_fp16x2_b0_p0,reduction_fp16x2,0,0,10,53181.3280464,53181.3294749,53181.3287606,0.00142850699922,5.2510960245,7694941009
whole_precision_1785119711894_reduction_fp16x2_b0_p0,reduction_fp16x2,0,0,11,53181.8570111,53181.8583808,53181.857696,0.00136973799817,5.78003136801,7695020815
whole_precision_1785119711894_reduction_fp16x2_b0_p0,reduction_fp16x2,0,0,12,53182.3860634,53182.3874931,53182.3867782,0.00142966699786,6.3091136345,7695100156
