schema_version,experiment_kind,protocol_revision,design_id,stage_group,session_order,run_id,session_id,schedule_id,schedule_block,sequence_index,policy,role,input_dtype,output_dtype,exp_stage,reduction_stage,normalization_stage,policy_description,gpu_id,gpu_name,compute_capability,cuda_pci_bus_id,cuda_binary_arch,runtime_sm_count,occupancy_max_blocks_per_sm,smid_unique,smid_total_blocks,smid_max_blocks_on_sm,smid_histogram_ok,grid_blocks,rows_per_block,softmax_cols,logit_scale,seed,iters,logical_input_elements,logical_output_elements,physical_input_bytes,physical_output_bytes,elapsed_s,ns_per_output_element,gelement_per_s,idle_elapsed_s,idle_delta_E_J,idle_power_W,preheat_requested_s,preheat_actual_s,preheat_policy,E_before_mJ,E_after_mJ,endpoint_delta_E_J,delta_E_J,net_E_J,gross_pJ_per_output_element,net_pJ_per_output_element,energy_trace_sample_count,energy_trace_update_count,energy_trace_fit_point_count,energy_trace_power_W,energy_trace_r2,energy_trace_rmse_mJ,energy_trace_max_query_latency_s,energy_trace_status,energy_source,measurement_scope,clock_sm_before_mhz,clock_sm_after_mhz,temp_before_C,temp_after_C,validation_id,validation_max_abs_error,validation_max_row_sum_error,validation_max_abs_gate,validation_max_row_sum_gate,validation_pass,validation_nonfinite_count,validation_underflow_count,binary_sha256,notes
softmax_whole_precision_v2,whole_softmax_precision,whole_softmax_precision_stage_isolation_v1,stage_isolation_v1,reduction,ABC,whole_precision_1785119604774_fp16_io_fp32_all_b0_p0,20260727_stageiso_v1_reduction_session01,"fp16_io_fp32_all,reduction_fp16_scalar,reduction_fp16x2",0,0,fp16_io_fp32_all,whole_softmax,fp16,fp16,fp32,fp32,fp32,FP16 input/output with FP32 exp/reduction/normalization,0,NVIDIA GeForce RTX 3090,8.6,0000:01:00.0,86,82,6,16,16,1,true,16,2,512,4,5573589319906701683,11151281,182702587904,182702587904,365405175808,365405175808,13.6595634766,0.0747639299107,13.3754338649,1.032163824,130.112,126.057508483,20,19.9828876953,fp16_io_fp32_all,7677013230,7679269324,2256.094,2104.06000539,382.169466567,11516.3119994,2091.75727039,31,29,24,154.035669515,0.999937772027,4265.48298763,0.00495329200203,pass,nvml_total_energy_trace_theil_sen,complete_softmax_forward,1950,1950,54,55,whole_precision_fp64_semantic_input_v1_pass,3.54528288365e-06,0.000136375427246,0.005,0.01,true,0,511,2276f41518cc228cfb350caaef3a112008abafcd7046daffef915c6647e5821d,harness_revision=whole_softmax_precision_v2;canonical_input=fp16_quantized_promoted_to_fp32_v1;preheat_policy=fp16_io_fp32_all;preheat_actual_s=19.9829;packed_reduction_semantics=half2_across_two_rows_then_vector_tree;metric=net_pJ_per_logical_output_element;sfu_attribution=not_claimed;temperature_not_hard_fail=54->55;
softmax_whole_precision_v2,whole_softmax_precision,whole_softmax_precision_stage_isolation_v1,stage_isolation_v1,reduction,ABC,whole_precision_1785119620558_reduction_fp16_scalar_b0_p1,20260727_stageiso_v1_reduction_session01,"fp16_io_fp32_all,reduction_fp16_scalar,reduction_fp16x2",0,1,reduction_fp16_scalar,whole_softmax,fp16,fp16,fp32,fp16_scalar,fp32,scalar FP16 max and sum reduction only,0,NVIDIA GeForce RTX 3090,8.6,0000:01:00.0,86,82,6,16,16,1,true,16,2,512,4,5573589319906701683,6775885,111016099840,111016099840,222032199680,222032199680,13.6530419922,0.122982540477,8.13123550807,1.024366805,128.534,125.476537674,20,19.9828876953,fp16_io_fp32_all,7679397858,7681600476,2202.618,2045.0967046,331.9602667,18421.6226975,2990.19932405,31,29,24,149.790552594,0.99991356153,4909.10489053,0.00508036000247,pass,nvml_total_energy_trace_theil_sen,complete_softmax_forward,1950,1950,54,55,whole_precision_fp64_semantic_input_v1_pass,8.57576857502e-06,0.000624656677246,0.005,0.01,true,0,511,2276f41518cc228cfb350caaef3a112008abafcd7046daffef915c6647e5821d,harness_revision=whole_softmax_precision_v2;canonical_input=fp16_quantized_promoted_to_fp32_v1;preheat_policy=fp16_io_fp32_all;preheat_actual_s=19.9829;packed_reduction_semantics=half2_across_two_rows_then_vector_tree;metric=net_pJ_per_logical_output_element;sfu_attribution=not_claimed;temperature_not_hard_fail=54->55;
softmax_whole_precision_v2,whole_softmax_precision,whole_softmax_precision_stage_isolation_v1,stage_isolation_v1,reduction,ABC,whole_precision_1785119634783_reduction_fp16x2_b0_p2,20260727_stageiso_v1_reduction_session01,"fp16_io_fp32_all,reduction_fp16_scalar,reduction_fp16x2",0,2,reduction_fp16x2,whole_softmax,fp16,fp16,fp32,fp16x2_packed,fp32,half2 lane-wise max/sum tree across the two independent CTA rows,0,NVIDIA GeForce RTX 3090,8.6,0000:01:00.0,86,82,6,16,16,1,true,16,2,512,4,5573589319906701683,11968481,196091592704,196091592704,392183185408,392183185408,13.6573769531,0.0696479474964,14.3579249059,1.063311272,128.388,120.743570938,20,19.9828876953,fp16_io_fp32_all,7681728864,7683960649,2231.785,2064.36812362,415.32766066,10527.5707906,2118.02890136,31,29,24,151.154070852,0.999931468333,4444.93926705,0.00335147100122,pass,nvml_total_energy_trace_theil_sen,complete_softmax_forward,1950,1950,54,55,whole_precision_fp64_semantic_input_v1_pass,8.57576857502e-06,0.000624656677246,0.005,0.01,true,0,511,2276f41518cc228cfb350caaef3a112008abafcd7046daffef915c6647e5821d,harness_revision=whole_softmax_precision_v2;canonical_input=fp16_quantized_promoted_to_fp32_v1;preheat_policy=fp16_io_fp32_all;preheat_actual_s=19.9829;packed_reduction_semantics=half2_across_two_rows_then_vector_tree;metric=net_pJ_per_logical_output_element;sfu_attribution=not_claimed;temperature_not_hard_fail=54->55;
