run_id,policy,schedule_block,sequence_index,sample_index,query_start_s,query_end_s,query_midpoint_s,query_latency_s,relative_to_kernel_start_s,energy_mJ
whole_precision_1785119287701_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,0,52727.8800725,52727.8812874,52727.88068,0.00121483299881,0.00067340649548,7625382027
whole_precision_1785119287701_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,1,52728.3934294,52728.3952024,52728.3943159,0.00177304899989,0.514309345497,7625445551
whole_precision_1785119287701_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,2,52728.9073511,52728.911511,52728.909431,0.00415995599906,1.029424498,7625524853
whole_precision_1785119287701_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,3,52729.4221305,52729.423552,52729.4228412,0.00142145900463,1.5428347015,7625606346
whole_precision_1785119287701_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,4,52729.9240992,52729.9256012,52729.9248502,0.00150201899669,2.0448436695,7625687310
whole_precision_1785119287701_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,5,52730.4264932,52730.4316107,52730.4290519,0.00511748500139,2.5490453775,7625769196
whole_precision_1785119287701_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,6,52730.9488613,52730.9502812,52730.9495712,0.00141987499956,3.0695646715,7625851525
whole_precision_1785119287701_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,7,52731.450759,52731.4521926,52731.4514758,0.00143360100628,3.5714692715,7625915102
whole_precision_1785119287701_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,8,52731.9523922,52731.9538891,52731.9531406,0.0014969509939,4.0731340925,7625995617
whole_precision_1785119287701_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,9,52732.4555806,52732.4582628,52732.4569217,0.00268211500224,4.5769151595,7626076702
whole_precision_1785119287701_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,10,52732.9687503,52732.9701875,52732.9694689,0.00143719100015,5.08946233049,7626157941
whole_precision_1785119287701_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,11,52733.4726952,52733.4740941,52733.4733946,0.00139896899782,5.5933880985,7626238600
whole_precision_1785119287701_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,12,52733.9816475,52733.9831169,52733.9823822,0.00146940300328,6.1023756075,7626303429
whole_precision_1785119287701_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,13,52734.4836567,52734.4869137,52734.4852852,0.00325699899986,6.6052786495,7626384787
whole_precision_1785119287701_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,14,52734.9902271,52734.9949556,52734.9925913,0.00472852100211,7.1125847665,7626467130
whole_precision_1785119287701_fp16_io_fp32_all_b0_p0,fp16_io_fp32_all,0,0,15,52735.4969161,52735.4983074,52735.4976117,0.00139125900023,7.6176051925,7626549321
