candidate_id,stage,baseline_policy,treatment_policy,fresh_pair_session_count,ab_session_count,ba_session_count,baseline_mean_net_pJ_per_logical_output_element,treatment_mean_net_pJ_per_logical_output_element,mean_delta_treatment_minus_baseline_net_pJ_per_logical_output_element,sample_std_delta_net_pJ_per_logical_output_element,median_delta_net_pJ_per_logical_output_element,min_delta_net_pJ_per_logical_output_element,max_delta_net_pJ_per_logical_output_element,t95_low_delta_net_pJ_per_logical_output_element,t95_high_delta_net_pJ_per_logical_output_element,negative_delta_session_count,positive_delta_session_count,zero_delta_session_count,zero_excluded_by_descriptive_t95,all_session_directions_same,interpretation
exp_packed,exp,fp16_io_fp32_all,exp_fp16x2,6,3,3,2090.01170374,2020.2462007283332,-69.76550301166667,288.3685326301408,-70.08026985499987,-511.09620629000005,291.1382542799997,-372.3897185782445,232.85871255491116,4,2,0,False,False,descriptive targeted replication; no pooling with exploratory selection data
reduction_scalar,reduction,fp16_io_fp32_all,reduction_fp16_scalar,6,3,3,2376.21566974,3503.74088172,1127.52521198,1036.8062830824033,1232.823472395,-290.0998013999997,2267.0618371,39.463746845241076,2215.586677114759,1,5,0,True,False,descriptive targeted replication; no pooling with exploratory selection data
