pair_id,pair_index,orientation,role_order,profile_name,cuda_pci_bus_id,cuda_binary_arch,grid_blocks,ITER,n_elements,exp_impl,exp_ptx_instruction,exp_results_per_ptx_instruction,bracket_context_id,smid_set,smid_histogram,special_function_path,xu_documented_results_per_sm_cycle,sfu_regime_evidence_status,interpolation_weight,outer_before_power_W,middle_power_W,outer_after_power_W,treatment_minus_control_power_W,logical_scalar_exponent_results,ptx_ex2_instructions,primary_denominator,treatment_seconds_per_operand,treatment_seconds_per_logical_scalar_exponent_result,treatment_seconds_per_ptx_ex2_instruction,effect_pJ_per_operand,effect_pJ_per_logical_scalar_exponent_result,effect_pJ_per_ptx_ex2_instruction,residual_mbb_ci_low_pJ_per_operand,residual_mbb_ci_high_pJ_per_operand,residual_mbb_ci_low_pJ_per_logical_scalar_exponent_result,residual_mbb_ci_high_pJ_per_logical_scalar_exponent_result,residual_mbb_ci_low_pJ_per_ptx_ex2_instruction,residual_mbb_ci_high_pJ_per_ptx_ex2_instruction,triplet_ci_label_diagnostic_only,min_trace_fit_points,min_trace_r2,max_query_latency_s,max_inter_role_gap_s,sm_clock_span_fraction,a100_batch_sm_clock_span_fraction,a100_batch_sm_clock_status,a100_batch_temperature_status,a100_batch_smid_status,temperature_span_C,quality_status,reasons
softmax_oratc_main_crossplatform_smoke_20260727_cache_reuse_candidate_probe_g16_s00_p00,0,forward,probe_before->full->probe_after,rtx3090,0000:01:00.0,86,16,15529916,127221071872,fp32_fast___expf,ex2.approx.f32,1,pid_144991_started_1785110382960,0|2|4|6|8|10|12|14|16|18|20|22|24|26|28|30,0:1|2:1|4:1|6:1|8:1|10:1|12:1|14:1|16:1|18:1|20:1|22:1|24:1|26:1|28:1|30:1,fp32_fast_expf_to_mufu_ex2,16,not_established,0.5001154383943178,158.16705640606668,159.29838262699698,156.76534114095043,1.8323456652479138,127221071872,nan,logical_scalar_exponent_result,1.0148334802185812e-10,1.0148334802185812e-10,nan,185.95257284269718,185.95257284269718,nan,114.8205131310137,266.12372549619704,114.8205131310137,266.12372549619704,nan,nan,positive,22,0.9999039961692142,0.00593256300635,0.014675843,0.0,nan,not_applicable,not_applicable,not_applicable,1.0,pass,
softmax_oratc_main_crossplatform_smoke_20260727_cache_reuse_candidate_probe_g16_s00_p01,1,reverse,full_before->probe_middle->full_after,rtx3090,0000:01:00.0,86,16,15529916,127221071872,fp32_fast___expf,ex2.approx.f32,1,pid_144991_started_1785110382960,0|2|4|6|8|10|12|14|16|18|20|22|24|26|28|30,0:1|2:1|4:1|6:1|8:1|10:1|12:1|14:1|16:1|18:1|20:1|22:1|24:1|26:1|28:1|30:1,fp32_fast_expf_to_mufu_ex2,16,not_established,0.4995528906967661,158.19772069538803,157.93634164845386,157.82419921019593,0.0747853092691173,127221071872,nan,logical_scalar_exponent_result,1.0148322035811123e-10,1.0148322035811123e-10,nan,7.589454020107331,7.589454020107331,nan,-42.99151492801589,55.834358604051396,-42.99151492801589,55.834358604051396,nan,nan,includes_zero,22,0.9999239296941502,0.00535542800208,0.013496812,0.0,nan,not_applicable,not_applicable,not_applicable,0.0,pass,
softmax_oratc_main_crossplatform_smoke_20260727_cache_reuse_candidate_probe_g16_s00_p02,2,reverse,full_before->probe_middle->full_after,rtx3090,0000:01:00.0,86,16,15529916,127221071872,fp32_fast___expf,ex2.approx.f32,1,pid_144991_started_1785110382960,0|2|4|6|8|10|12|14|16|18|20|22|24|26|28|30,0:1|2:1|4:1|6:1|8:1|10:1|12:1|14:1|16:1|18:1|20:1|22:1|24:1|26:1|28:1|30:1,fp32_fast_expf_to_mufu_ex2,16,not_established,0.49966223388886083,158.4895762703951,155.90679708937867,158.82104040755814,2.7483992922453524,127221071872,nan,logical_scalar_exponent_result,1.0148927120937781e-10,1.0148927120937781e-10,nan,278.93304116235055,278.93304116235055,nan,201.64452029930163,344.98856117424526,201.64452029930163,344.98856117424526,nan,nan,positive,22,0.9998981004803427,0.00571787900117,0.014382622,0.0,nan,not_applicable,not_applicable,not_applicable,0.0,pass,
softmax_oratc_main_crossplatform_smoke_20260727_cache_reuse_candidate_probe_g16_s00_p03,3,forward,probe_before->full->probe_after,rtx3090,0000:01:00.0,86,16,15529916,127221071872,fp32_fast___expf,ex2.approx.f32,1,pid_144991_started_1785110382960,0|2|4|6|8|10|12|14|16|18|20|22|24|26|28|30,0:1|2:1|4:1|6:1|8:1|10:1|12:1|14:1|16:1|18:1|20:1|22:1|24:1|26:1|28:1|30:1,fp32_fast_expf_to_mufu_ex2,16,not_established,0.5001261225504469,157.1869151586747,157.7541676781399,156.41197274940177,0.9548214618147881,127221071872,nan,logical_scalar_exponent_result,1.0146657572880475e-10,1.0146657572880475e-10,nan,96.88246416271826,96.88246416271826,nan,28.753373546211126,158.97929825098447,28.753373546211126,158.97929825098447,nan,nan,positive,22,0.9998989111066967,0.00512280299881,0.014029526,0.0,nan,not_applicable,not_applicable,not_applicable,0.0,pass,
softmax_oratc_main_crossplatform_smoke_20260727_cache_reuse_candidate_probe_g16_s00_p04,4,forward,probe_before->full->probe_after,rtx3090,0000:01:00.0,86,16,15529916,127221071872,fp32_fast___expf,ex2.approx.f32,1,pid_144991_started_1785110382960,0|2|4|6|8|10|12|14|16|18|20|22|24|26|28|30,0:1|2:1|4:1|6:1|8:1|10:1|12:1|14:1|16:1|18:1|20:1|22:1|24:1|26:1|28:1|30:1,fp32_fast_expf_to_mufu_ex2,16,not_established,0.49996706643258054,158.33713657886818,157.34601867067778,158.4321791244811,-1.0386360509067742,127221071872,nan,logical_scalar_exponent_result,1.0148965778161873e-10,1.0148965778161873e-10,nan,-105.41081736618045,-105.41081736618045,nan,-162.74418113365616,-40.20082121135329,-162.74418113365616,-40.20082121135329,nan,nan,negative,22,0.9998855623199397,0.00584050299949,0.014405169,0.0,nan,not_applicable,not_applicable,not_applicable,0.0,pass,
softmax_oratc_main_crossplatform_smoke_20260727_cache_reuse_candidate_probe_g16_s00_p05,5,reverse,full_before->probe_middle->full_after,rtx3090,0000:01:00.0,86,16,15529916,127221071872,fp32_fast___expf,ex2.approx.f32,1,pid_144991_started_1785110382960,0|2|4|6|8|10|12|14|16|18|20|22|24|26|28|30,0:1|2:1|4:1|6:1|8:1|10:1|12:1|14:1|16:1|18:1|20:1|22:1|24:1|26:1|28:1|30:1,fp32_fast_expf_to_mufu_ex2,16,not_established,0.4989620018498332,159.70583132396948,157.13384193897957,158.53230711768177,1.9864453978013614,127221071872,nan,logical_scalar_exponent_result,1.0150335934099429e-10,1.0150335934099429e-10,nan,201.63088102429595,201.63088102429595,nan,108.36880284755647,285.866638624664,108.36880284755647,285.866638624664,nan,nan,positive,22,0.9999015042601392,0.0056403530034,0.015647947,0.0,nan,not_applicable,not_applicable,not_applicable,0.0,pass,
