protocol,exp_impl,exp_ptx_instruction,exp_results_per_ptx_instruction,primary_denominator,logical_scalar_exponent_results_per_treatment_role,ptx_ex2_instructions_per_treatment_role,bootstrap_samples,bootstrap_seed,decision_stage,configured_energy_trace_min_fit_points,residual_mbb_block_points,grid_blocks,measured_triplets,matched_orientation_blocks,min_trace_fit_points,min_trace_r2,max_query_latency_s,max_inter_role_gap_s,max_sm_clock_span_fraction,a100_batch_sm_clock_span_fraction,a100_batch_sm_clock_status,a100_batch_temperature_status,a100_batch_smid_status,max_triplet_temperature_span_C,forward_mean_pJ_per_operand,reverse_mean_pJ_per_operand,order_balanced_mean_pJ_per_operand,order_balanced_median_pJ_per_operand,order_balanced_min_pJ_per_operand,order_balanced_max_pJ_per_operand,order_balanced_sd_pJ_per_operand,matched_positive_blocks,pair_t95_ci_low_pJ_per_operand,pair_t95_ci_high_pJ_per_operand,hierarchical_residual_mbb_ci_low_pJ_per_operand,hierarchical_residual_mbb_ci_high_pJ_per_operand,conservative_ci_low_pJ_per_operand,conservative_ci_high_pJ_per_operand,middle_position_bias_mean_pJ_per_operand,middle_position_bias_median_pJ_per_operand,forward_mean_pJ_per_logical_scalar_exponent_result,reverse_mean_pJ_per_logical_scalar_exponent_result,order_balanced_mean_pJ_per_logical_scalar_exponent_result,pair_t95_ci_low_pJ_per_logical_scalar_exponent_result,pair_t95_ci_high_pJ_per_logical_scalar_exponent_result,hierarchical_residual_mbb_ci_low_pJ_per_logical_scalar_exponent_result,hierarchical_residual_mbb_ci_high_pJ_per_logical_scalar_exponent_result,order_balanced_mean_pJ_per_ptx_ex2_instruction,pair_t95_ci_low_pJ_per_ptx_ex2_instruction,pair_t95_ci_high_pJ_per_ptx_ex2_instruction,hierarchical_residual_mbb_ci_low_pJ_per_ptx_ex2_instruction,hierarchical_residual_mbb_ci_high_pJ_per_ptx_ex2_instruction,quality_status,verdict
same_context_counterbalanced_probe_v1,ptx_ex2_approx_f16x2,ex2.approx.f16x2,2,logical_scalar_exponent_result,142380376064,71190188032,4000,20260727,pilot,16,auto_round_sqrt_fit_points,16,6,3,22,0.9998794749784923,0.00609013099893,0.016012084,0.007662835249042145,nan,not_applicable,not_applicable,not_applicable,1.0,-10.368551575620979,17.106843548947968,3.3691459866634923,26.210645671951568,-75.41841372617772,59.31520601421663,70.21102230413724,2,-171.0447023061467,177.78299427947366,-68.4721630300264,66.68653370765783,-171.0447023061467,177.78299427947366,-13.737697562284472,-40.45110494086531,-10.368551575620979,17.106843548947968,3.3691459866634923,-171.0447023061467,177.78299427947366,-68.4721630300264,66.68653370765783,6.738291973326985,-342.0894046122934,355.5659885589473,-136.9443260600528,133.37306741531566,pass,not_identified
