matched_block,chronological_orientation_order,forward_pair_id,reverse_pair_id,exp_impl,exp_ptx_instruction,exp_results_per_ptx_instruction,logical_scalar_exponent_results_per_treatment_role,ptx_ex2_instructions_per_treatment_role,primary_denominator,forward_pJ_per_operand,reverse_pJ_per_operand,order_balanced_effect_pJ_per_operand,middle_position_bias_pJ_per_operand,forward_pJ_per_logical_scalar_exponent_result,reverse_pJ_per_logical_scalar_exponent_result,order_balanced_effect_pJ_per_logical_scalar_exponent_result,middle_position_bias_pJ_per_logical_scalar_exponent_result,forward_pJ_per_ptx_ex2_instruction,reverse_pJ_per_ptx_ex2_instruction,order_balanced_effect_pJ_per_ptx_ex2_instruction,middle_position_bias_pJ_per_ptx_ex2_instruction,max_temperature_span_C,smid_set_match,quality_status
0,F-R,softmax_oratc_main_crossplatform_smoke_20260727_cache_reuse_candidate_probe_ptx_f16x2_g16_s00_p00,softmax_oratc_main_crossplatform_smoke_20260727_cache_reuse_candidate_probe_ptx_f16x2_g16_s00_p01,ptx_ex2_approx_f16x2,ex2.approx.f16x2,2,142380376064,71190188032,logical_scalar_exponent_result,-14.240459268913739,66.66175061281687,26.210645671951568,-40.45110494086531,-14.240459268913739,66.66175061281687,26.210645671951568,-40.45110494086531,-28.480918537827478,133.32350122563375,52.421291343903135,-80.90220988173061,1.0,True,pass
1,R-F,softmax_oratc_main_crossplatform_smoke_20260727_cache_reuse_candidate_probe_ptx_f16x2_g16_s00_p03,softmax_oratc_main_crossplatform_smoke_20260727_cache_reuse_candidate_probe_ptx_f16x2_g16_s00_p02,ptx_ex2_approx_f16x2,ex2.approx.f16x2,2,142380376064,71190188032,logical_scalar_exponent_result,101.23315647024647,17.397255558186792,59.31520601421663,41.91795045602984,101.23315647024647,17.397255558186792,59.31520601421663,41.91795045602984,202.46631294049294,34.794511116373585,118.63041202843326,83.83590091205969,1.0,True,pass
2,F-R,softmax_oratc_main_crossplatform_smoke_20260727_cache_reuse_candidate_probe_ptx_f16x2_g16_s00_p04,softmax_oratc_main_crossplatform_smoke_20260727_cache_reuse_candidate_probe_ptx_f16x2_g16_s00_p05,ptx_ex2_approx_f16x2,ex2.approx.f16x2,2,142380376064,71190188032,logical_scalar_exponent_result,-118.09835192819567,-32.73847552415976,-75.41841372617772,-42.67993820201795,-118.09835192819567,-32.73847552415976,-75.41841372617772,-42.67993820201795,-236.19670385639134,-65.47695104831952,-150.83682745235544,-85.3598764040359,1.0,True,pass
