matched_block,chronological_orientation_order,forward_pair_id,reverse_pair_id,exp_impl,exp_ptx_instruction,exp_results_per_ptx_instruction,logical_scalar_exponent_results_per_treatment_role,ptx_ex2_instructions_per_treatment_role,primary_denominator,forward_pJ_per_operand,reverse_pJ_per_operand,order_balanced_effect_pJ_per_operand,middle_position_bias_pJ_per_operand,forward_pJ_per_logical_scalar_exponent_result,reverse_pJ_per_logical_scalar_exponent_result,order_balanced_effect_pJ_per_logical_scalar_exponent_result,middle_position_bias_pJ_per_logical_scalar_exponent_result,forward_pJ_per_ptx_ex2_instruction,reverse_pJ_per_ptx_ex2_instruction,order_balanced_effect_pJ_per_ptx_ex2_instruction,middle_position_bias_pJ_per_ptx_ex2_instruction,max_temperature_span_C,smid_set_match,quality_status
0,F-R,softmax_oratc_main_crossplatform_smoke_20260727_cache_reuse_candidate_probe_g16_s00_p00,softmax_oratc_main_crossplatform_smoke_20260727_cache_reuse_candidate_probe_g16_s00_p01,fp32_fast___expf,ex2.approx.f32,1,127221071872,nan,logical_scalar_exponent_result,185.95257284269718,7.589454020107331,96.77101343140225,89.18155941129493,185.95257284269718,7.589454020107331,96.77101343140225,89.18155941129493,nan,nan,nan,nan,1.0,True,pass
1,R-F,softmax_oratc_main_crossplatform_smoke_20260727_cache_reuse_candidate_probe_g16_s00_p03,softmax_oratc_main_crossplatform_smoke_20260727_cache_reuse_candidate_probe_g16_s00_p02,fp32_fast___expf,ex2.approx.f32,1,127221071872,nan,logical_scalar_exponent_result,96.88246416271826,278.93304116235055,187.9077526625344,-91.02528849981614,96.88246416271826,278.93304116235055,187.9077526625344,-91.02528849981614,nan,nan,nan,nan,0.0,True,pass
2,F-R,softmax_oratc_main_crossplatform_smoke_20260727_cache_reuse_candidate_probe_g16_s00_p04,softmax_oratc_main_crossplatform_smoke_20260727_cache_reuse_candidate_probe_g16_s00_p05,fp32_fast___expf,ex2.approx.f32,1,127221071872,nan,logical_scalar_exponent_result,-105.41081736618045,201.63088102429595,48.110031829057746,-153.5208491952382,-105.41081736618045,201.63088102429595,48.110031829057746,-153.5208491952382,nan,nan,nan,nan,0.0,True,pass
