protocol,exp_impl,exp_ptx_instruction,exp_results_per_ptx_instruction,primary_denominator,logical_scalar_exponent_results_per_treatment_role,ptx_ex2_instructions_per_treatment_role,bootstrap_samples,bootstrap_seed,decision_stage,configured_energy_trace_min_fit_points,residual_mbb_block_points,grid_blocks,measured_triplets,matched_orientation_blocks,min_trace_fit_points,min_trace_r2,max_query_latency_s,max_inter_role_gap_s,max_sm_clock_span_fraction,a100_batch_sm_clock_span_fraction,a100_batch_sm_clock_status,a100_batch_temperature_status,a100_batch_smid_status,max_triplet_temperature_span_C,forward_mean_pJ_per_operand,reverse_mean_pJ_per_operand,order_balanced_mean_pJ_per_operand,order_balanced_median_pJ_per_operand,order_balanced_min_pJ_per_operand,order_balanced_max_pJ_per_operand,order_balanced_sd_pJ_per_operand,matched_positive_blocks,pair_t95_ci_low_pJ_per_operand,pair_t95_ci_high_pJ_per_operand,hierarchical_residual_mbb_ci_low_pJ_per_operand,hierarchical_residual_mbb_ci_high_pJ_per_operand,conservative_ci_low_pJ_per_operand,conservative_ci_high_pJ_per_operand,middle_position_bias_mean_pJ_per_operand,middle_position_bias_median_pJ_per_operand,forward_mean_pJ_per_logical_scalar_exponent_result,reverse_mean_pJ_per_logical_scalar_exponent_result,order_balanced_mean_pJ_per_logical_scalar_exponent_result,pair_t95_ci_low_pJ_per_logical_scalar_exponent_result,pair_t95_ci_high_pJ_per_logical_scalar_exponent_result,hierarchical_residual_mbb_ci_low_pJ_per_logical_scalar_exponent_result,hierarchical_residual_mbb_ci_high_pJ_per_logical_scalar_exponent_result,order_balanced_mean_pJ_per_ptx_ex2_instruction,pair_t95_ci_low_pJ_per_ptx_ex2_instruction,pair_t95_ci_high_pJ_per_ptx_ex2_instruction,hierarchical_residual_mbb_ci_low_pJ_per_ptx_ex2_instruction,hierarchical_residual_mbb_ci_high_pJ_per_ptx_ex2_instruction,quality_status,verdict
same_context_counterbalanced_probe_v1,fp32_fast___expf,ex2.approx.f32,1,logical_scalar_exponent_result,127221071872,nan,4000,20260727,pilot,16,auto_round_sqrt_fit_points,16,6,3,22,0.9998855623199397,0.00593256300635,0.015647947,0.0,nan,not_applicable,not_applicable,not_applicable,1.0,59.141406546411666,162.71779206891793,110.92959930766479,96.77101343140225,48.110031829057746,187.9077526625344,70.96618809736292,3,-65.3601848107917,287.2193834261213,44.21048188325703,183.2330043717659,-65.3601848107917,287.2193834261213,-51.78819276125315,-91.02528849981614,59.141406546411666,162.71779206891793,110.92959930766479,-65.3601848107917,287.2193834261213,44.21048188325703,183.2330043717659,nan,nan,nan,nan,nan,pass,not_identified
