"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"0","2426391","a100_fp16_energy_v2","127.0.0.1","unnamed>::global_scalar_addr_only_kernel(const __half *, unsigned long, unsigned long, unsigned long, unsigned long, int, float *, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_miss.min","sector","0"
"0","2426391","a100_fp16_energy_v2","127.0.0.1","unnamed>::global_scalar_addr_only_kernel(const __half *, unsigned long, unsigned long, unsigned long, unsigned long, int, float *, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_miss.sum","sector","0"
"0","2426391","a100_fp16_energy_v2","127.0.0.1","unnamed>::global_scalar_addr_only_kernel(const __half *, unsigned long, unsigned long, unsigned long, unsigned long, int, float *, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","lts__t_bytes.avg","Mbyte","3.45"
"0","2426391","a100_fp16_energy_v2","127.0.0.1","unnamed>::global_scalar_addr_only_kernel(const __half *, unsigned long, unsigned long, unsigned long, unsigned long, int, float *, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","lts__t_bytes.max","Mbyte","25.58"
"0","2426391","a100_fp16_energy_v2","127.0.0.1","unnamed>::global_scalar_addr_only_kernel(const __half *, unsigned long, unsigned long, unsigned long, unsigned long, int, float *, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","lts__t_bytes.min","Mbyte","2.85"
"0","2426391","a100_fp16_energy_v2","127.0.0.1","unnamed>::global_scalar_addr_only_kernel(const __half *, unsigned long, unsigned long, unsigned long, unsigned long, int, float *, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","lts__t_bytes.sum","Mbyte","165.73"
"0","2426391","a100_fp16_energy_v2","127.0.0.1","unnamed>::global_scalar_addr_only_kernel(const __half *, unsigned long, unsigned long, unsigned long, unsigned long, int, float *, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","lts__t_bytes_equiv_l1sectormiss_pipe_lsu_mem_global_op_ld.avg","byte","0"
"0","2426391","a100_fp16_energy_v2","127.0.0.1","unnamed>::global_scalar_addr_only_kernel(const __half *, unsigned long, unsigned long, unsigned long, unsigned long, int, float *, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","lts__t_bytes_equiv_l1sectormiss_pipe_lsu_mem_global_op_ld.max","byte","nan"
"0","2426391","a100_fp16_energy_v2","127.0.0.1","unnamed>::global_scalar_addr_only_kernel(const __half *, unsigned long, unsigned long, unsigned long, unsigned long, int, float *, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","lts__t_bytes_equiv_l1sectormiss_pipe_lsu_mem_global_op_ld.min","byte","nan"
"0","2426391","a100_fp16_energy_v2","127.0.0.1","unnamed>::global_scalar_addr_only_kernel(const __half *, unsigned long, unsigned long, unsigned long, unsigned long, int, float *, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","lts__t_bytes_equiv_l1sectormiss_pipe_lsu_mem_global_op_ld.sum","byte","0"
"0","2426391","a100_fp16_energy_v2","127.0.0.1","unnamed>::global_scalar_addr_only_kernel(const __half *, unsigned long, unsigned long, unsigned long, unsigned long, int, float *, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","lts__t_sector_hit_rate.max_rate","","1"
"0","2426391","a100_fp16_energy_v2","127.0.0.1","unnamed>::global_scalar_addr_only_kernel(const __half *, unsigned long, unsigned long, unsigned long, unsigned long, int, float *, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","60.41"
"0","2426391","a100_fp16_energy_v2","127.0.0.1","unnamed>::global_scalar_addr_only_kernel(const __half *, unsigned long, unsigned long, unsigned long, unsigned long, int, float *, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","lts__t_sector_hit_rate.ratio","","0.60"
"0","2426391","a100_fp16_energy_v2","127.0.0.1","unnamed>::global_scalar_addr_only_kernel(const __half *, unsigned long, unsigned long, unsigned long, unsigned long, int, float *, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","lts__t_sector_op_read_hit_rate.max_rate","","1"
"0","2426391","a100_fp16_energy_v2","127.0.0.1","unnamed>::global_scalar_addr_only_kernel(const __half *, unsigned long, unsigned long, unsigned long, unsigned long, int, float *, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","lts__t_sector_op_read_hit_rate.pct","%","24.13"
