"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"0","2424521","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<4>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes.avg","Mbyte","4.97"
"0","2424521","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<4>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes.max","Mbyte","5.01"
"0","2424521","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<4>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes.min","Mbyte","4.93"
"0","2424521","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<4>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes.sum","Mbyte","59.66"
"0","2424521","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<4>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.avg","Mbyte","4.97"
"0","2424521","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<4>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.max","Mbyte","5.01"
"0","2424521","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<4>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.min","Mbyte","4.93"
"0","2424521","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<4>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.sum","Mbyte","59.66"
"0","2424521","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<4>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__sectors.avg","sector","155356"
"0","2424521","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<4>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__sectors.max","sector","156508"
