"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"0","2425216","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_operand_only_kernel<16>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes.avg","Mbyte","2.06"
"0","2425216","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_operand_only_kernel<16>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes.max","Mbyte","2.08"
"0","2425216","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_operand_only_kernel<16>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes.min","Mbyte","2.05"
"0","2425216","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_operand_only_kernel<16>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes.sum","Mbyte","24.71"
"0","2425216","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_operand_only_kernel<16>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.avg","Mbyte","2.06"
"0","2425216","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_operand_only_kernel<16>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.max","Mbyte","2.08"
"0","2425216","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_operand_only_kernel<16>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.min","Mbyte","2.05"
"0","2425216","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_operand_only_kernel<16>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.sum","Mbyte","24.71"
"0","2425216","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_operand_only_kernel<16>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__sectors.avg","sector","64343.67"
"0","2425216","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_operand_only_kernel<16>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__sectors.max","sector","64936"
"0","2425216","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_operand_only_kernel<16>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__sectors.min","sector","64032"
"0","2425216","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_operand_only_kernel<16>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__sectors.sum","sector","772124"
"0","2425216","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_operand_only_kernel<16>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__sectors_read.avg","sector","64343.67"
"0","2425216","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_operand_only_kernel<16>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__sectors_read.max","sector","64936"
"0","2425216","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_operand_only_kernel<16>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__sectors_read.min","sector","64032"
"0","2425216","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_operand_only_kernel<16>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__sectors_read.sum","sector","772124"
"0","2425216","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_operand_only_kernel<16>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_ld.avg","","0"
