"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","c2clink__enabled_mask","c2clink__present","device__attribute_architecture","device__attribute_async_engine_count","device__attribute_can_flush_remote_writes","device__attribute_can_map_host_memory","device__attribute_can_tex2d_gather","device__attribute_can_use_64_bit_stream_mem_ops","device__attribute_can_use_64_bit_stream_mem_ops_v1","device__attribute_can_use_host_pointer_for_registered_mem","device__attribute_can_use_stream_mem_ops_v1","device__attribute_can_use_stream_wait_value_nor","device__attribute_can_use_stream_wait_value_nor_v1","device__attribute_chip","device__attribute_clock_rate","device__attribute_cluster_launch","device__attribute_compute_capability_major","device__attribute_compute_capability_minor","device__attribute_compute_mode","device__attribute_compute_preemption_supported","device__attribute_concurrent_kernels","device__attribute_concurrent_managed_access","device__attribute_confidential_computing_mode","device__attribute_cooperative_launch","device__attribute_cooperative_multi_device_launch","device__attribute_deferred_mapping_cuda_array_supported","device__attribute_device_index","device__attribute_direct_managed_mem_access_from_host","device__attribute_display_name","device__attribute_dma_buf_supported","device__attribute_ecc_enabled","device__attribute_fb_bus_width","device__attribute_fbp_count","device__attribute_generic_compression_supported","device__attribute_global_l1_cache_supported","device__attribute_global_memory_bus_width","device__attribute_gpu_direct_rdma_flush_writes_options","device__attribute_gpu_direct_rdma_supported","device__attribute_gpu_direct_rdma_with_cuda_vmm_supported","device__attribute_gpu_direct_rdma_writes_ordering","device__attribute_gpu_overlap","device__attribute_gpu_pci_device_id","device__attribute_gpu_pci_ext_device_id","device__attribute_gpu_pci_ext_downstream_link_rate","device__attribute_gpu_pci_ext_downstream_link_width","device__attribute_gpu_pci_ext_gen","device__attribute_gpu_pci_ext_gpu_gen","device__attribute_gpu_pci_ext_gpu_link_rate","device__attribute_gpu_pci_ext_gpu_link_width","device__attribute_gpu_pci_revision_id","device__attribute_gpu_pci_sub_system_id","device__attribute_handle_type_fabric_supported","device__attribute_handle_type_posix_file_descriptor_supported","device__attribute_handle_type_win32_handle_supported","device__attribute_handle_type_win32_kmt_handle_supported","device__attribute_host_native_atomic_supported","device__attribute_host_numa_id","device__attribute_host_register_supported","device__attribute_implementation","device__attribute_integrated","device__attribute_ipc_event_supported","device__attribute_kernel_exec_timeout","device__attribute_l2_cache_size","device__attribute_l2s_count","device__attribute_limits_max_cta_per_sm","device__attribute_limits_num_tpcs","device__attribute_local_l1_cache_supported","device__attribute_managed_memory","device__attribute_max_access_policy_window_size","device__attribute_max_block_dim_x","device__attribute_max_block_dim_y","device__attribute_max_block_dim_z","device__attribute_max_blocks_per_multiprocessor","device__attribute_max_gpu_frequency_khz","device__attribute_max_grid_dim_x","device__attribute_max_grid_dim_y","device__attribute_max_grid_dim_z","device__attribute_max_ipc_per_multiprocessor","device__attribute_max_ipc_per_scheduler","device__attribute_max_mem_frequency_khz","device__attribute_max_persisting_l2_cache_size","device__attribute_max_pitch","device__attribute_max_registers_per_block","device__attribute_max_registers_per_multiprocessor","device__attribute_max_registers_per_thread","device__attribute_max_shared_memory_per_block","device__attribute_max_shared_memory_per_block_optin","device__attribute_max_shared_memory_per_multiprocessor","device__attribute_max_threads_per_block","device__attribute_max_threads_per_multiprocessor","device__attribute_max_warps_per_multiprocessor","device__attribute_max_warps_per_scheduler","device__attribute_maximum_surface1d_layered_layers","device__attribute_maximum_surface1d_layered_width","device__attribute_maximum_surface1d_width","device__attribute_maximum_surface2d_height","device__attribute_maximum_surface2d_layered_height","device__attribute_maximum_surface2d_layered_layers","device__attribute_maximum_surface2d_layered_width","device__attribute_maximum_surface2d_width","device__attribute_maximum_surface3d_depth","device__attribute_maximum_surface3d_height","device__attribute_maximum_surface3d_width","device__attribute_maximum_surfacecubemap_layered_layers","device__attribute_maximum_surfacecubemap_layered_width","device__attribute_maximum_surfacecubemap_width","device__attribute_maximum_texture1d_layered_layers","device__attribute_maximum_texture1d_layered_width","device__attribute_maximum_texture1d_linear_width","device__attribute_maximum_texture1d_mipmapped_width","device__attribute_maximum_texture1d_width","device__attribute_maximum_texture2d_gather_height","device__attribute_maximum_texture2d_gather_width","device__attribute_maximum_texture2d_height","device__attribute_maximum_texture2d_layered_height","device__attribute_maximum_texture2d_layered_layers","device__attribute_maximum_texture2d_layered_width","device__attribute_maximum_texture2d_linear_height","device__attribute_maximum_texture2d_linear_pitch","device__attribute_maximum_texture2d_linear_width","device__attribute_maximum_texture2d_mipmapped_height","device__attribute_maximum_texture2d_mipmapped_width","device__attribute_maximum_texture2d_width","device__attribute_maximum_texture3d_depth","device__attribute_maximum_texture3d_depth_alternate","device__attribute_maximum_texture3d_height","device__attribute_maximum_texture3d_height_alternate","device__attribute_maximum_texture3d_width","device__attribute_maximum_texture3d_width_alternate","device__attribute_maximum_texturecubemap_layered_layers","device__attribute_maximum_texturecubemap_layered_width","device__attribute_maximum_texturecubemap_width","device__attribute_mem_sync_domain_count","device__attribute_memory_clock_rate","device__attribute_memory_pools_supported","device__attribute_mempool_supported_handle_types","device__attribute_mps_enabled","device__attribute_multi_gpu_board","device__attribute_multi_gpu_board_group_id","device__attribute_multicast_supported","device__attribute_multiprocessor_count","device__attribute_num_l2s_per_fbp","device__attribute_num_schedulers_per_multiprocessor","device__attribute_num_tex_per_multiprocessor","device__attribute_numa_config","device__attribute_pageable_memory_access","device__attribute_pageable_memory_access_uses_host_page_tables","device__attribute_pci_bus_id","device__attribute_pci_device_id","device__attribute_pci_domain_id","device__attribute_ram_location","device__attribute_ram_type","device__attribute_reserved_shared_memory_per_block","device__attribute_sass_level","device__attribute_single_to_double_precision_perf_ratio","device__attribute_sparse_cuda_array_supported","device__attribute_stream_priorities_supported","device__attribute_surface_alignment","device__attribute_tcc_driver","device__attribute_tensor_map_access_supported","device__attribute_texture_alignment","device__attribute_texture_pitch_alignment","device__attribute_total_constant_memory","device__attribute_total_memory","device__attribute_unified_addressing","device__attribute_unified_function_pointers","device__attribute_virtual_address_management_supported","device__attribute_warp_size","dram__bytes.avg","dram__bytes.max","dram__bytes.min","dram__bytes.sum","dram__bytes_read.avg","dram__bytes_read.max","dram__bytes_read.min","dram__bytes_read.sum","dram__sectors.avg","dram__sectors.max","dram__sectors.min","dram__sectors.sum","dram__sectors_read.avg","dram__sectors_read.max","dram__sectors_read.min","dram__sectors_read.sum","gpu__time_duration.sum","inst_executed","l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_ld.avg","l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_ld.max","l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_ld.min","l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_ld.sum","l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_st.avg","l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_st.max","l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_st.min","l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_st.sum","l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.avg","l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.max","l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.min","l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum","l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.avg","l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.max","l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.min","l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum","l1tex__t_bytes_pipe_lsu_mem_global_op_ld.avg","l1tex__t_bytes_pipe_lsu_mem_global_op_ld.max","l1tex__t_bytes_pipe_lsu_mem_global_op_ld.min","l1tex__t_bytes_pipe_lsu_mem_global_op_ld.sum","l1tex__t_bytes_pipe_lsu_mem_global_op_ld_lookup_hit.avg","l1tex__t_bytes_pipe_lsu_mem_global_op_ld_lookup_hit.max","l1tex__t_bytes_pipe_lsu_mem_global_op_ld_lookup_hit.min","l1tex__t_bytes_pipe_lsu_mem_global_op_ld_lookup_hit.sum","l1tex__t_bytes_pipe_lsu_mem_global_op_ld_lookup_miss.avg","l1tex__t_bytes_pipe_lsu_mem_global_op_ld_lookup_miss.max","l1tex__t_bytes_pipe_lsu_mem_global_op_ld_lookup_miss.min","l1tex__t_bytes_pipe_lsu_mem_global_op_ld_lookup_miss.sum","l1tex__t_bytes_pipe_lsu_mem_local_op_ld.avg","l1tex__t_bytes_pipe_lsu_mem_local_op_ld.max","l1tex__t_bytes_pipe_lsu_mem_local_op_ld.min","l1tex__t_bytes_pipe_lsu_mem_local_op_ld.sum","l1tex__t_bytes_pipe_lsu_mem_local_op_st.avg","l1tex__t_bytes_pipe_lsu_mem_local_op_st.max","l1tex__t_bytes_pipe_lsu_mem_local_op_st.min","l1tex__t_bytes_pipe_lsu_mem_local_op_st.sum","l1tex__t_sector_hit_rate.max_rate","l1tex__t_sector_hit_rate.pct","l1tex__t_sector_hit_rate.ratio","l1tex__t_sectors_pipe_lsu_mem_global_op_ld.avg","l1tex__t_sectors_pipe_lsu_mem_global_op_ld.max","l1tex__t_sectors_pipe_lsu_mem_global_op_ld.min","l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum","l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit.avg","l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit.max","l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit.min","l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit.sum","l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_miss.avg","l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_miss.max","l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_miss.min","l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_miss.sum","launch__barrier_count","launch__block_dim_x","launch__block_dim_y","launch__block_dim_z","launch__block_size","launch__context_id","launch__device_id","launch__execution_model","launch__func_cache_config","launch__function_pcs","launch__grid_dim_x","launch__grid_dim_y","launch__grid_dim_z","launch__grid_size","launch__kernel_name","launch__occupancy_limit_blocks","launch__occupancy_limit_registers","launch__occupancy_limit_shared_mem","launch__occupancy_limit_warps","launch__occupancy_per_block_size","launch__occupancy_per_register_count","launch__occupancy_per_shared_mem_size","launch__persisting_l2_cache_size","launch__registers_per_thread","launch__registers_per_thread_allocated","launch__shared_mem_config_size","launch__shared_mem_per_block","launch__shared_mem_per_block_allocated","launch__shared_mem_per_block_driver","launch__shared_mem_per_block_dynamic","launch__shared_mem_per_block_static","launch__sm_count","launch__stack_size","launch__stream_id","launch__thread_count","launch__tpc_count","launch__tpc_enabled","launch__user_grid_dim_x","launch__user_grid_dim_y","launch__user_grid_dim_z","launch__user_grid_size","launch__uses_blocks_as_clusters","launch__uses_cdp","launch__uses_green_context","launch__uses_mps","launch__uses_vgpu","launch__waves_per_multiprocessor","lts__t_bytes.avg","lts__t_bytes.max","lts__t_bytes.min","lts__t_bytes.sum","lts__t_bytes_equiv_l1sectormiss_pipe_lsu_mem_global_op_ld.avg","lts__t_bytes_equiv_l1sectormiss_pipe_lsu_mem_global_op_ld.max","lts__t_bytes_equiv_l1sectormiss_pipe_lsu_mem_global_op_ld.min","lts__t_bytes_equiv_l1sectormiss_pipe_lsu_mem_global_op_ld.sum","lts__t_sector_hit_rate.max_rate","lts__t_sector_hit_rate.pct","lts__t_sector_hit_rate.ratio","lts__t_sector_op_read_hit_rate.max_rate","lts__t_sector_op_read_hit_rate.pct","lts__t_sector_op_read_hit_rate.ratio","lts__t_sectors_srcunit_tex_op_read.avg","lts__t_sectors_srcunit_tex_op_read.max","lts__t_sectors_srcunit_tex_op_read.min","lts__t_sectors_srcunit_tex_op_read.sum","lts__t_sectors_srcunit_tex_op_read_lookup_hit.avg","lts__t_sectors_srcunit_tex_op_read_lookup_hit.max","lts__t_sectors_srcunit_tex_op_read_lookup_hit.min","lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum","lts__t_sectors_srcunit_tex_op_read_lookup_miss.avg","lts__t_sectors_srcunit_tex_op_read_lookup_miss.max","lts__t_sectors_srcunit_tex_op_read_lookup_miss.min","lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum","numa__cpu_affinity","numa__dev_display_name_all","numa__id_cpu","numa__id_memory","nvlink__bandwidth","nvlink__count_logical","nvlink__count_physical","nvlink__destination_ports","nvlink__dev0Id","nvlink__dev0type","nvlink__dev1Id","nvlink__dev1type","nvlink__dev_display_name_all","nvlink__enabled_mask","nvlink__is_direct_link","nvlink__is_nvswitch_connected","nvlink__max_count","nvlink__peer_access","nvlink__peer_atomic","nvlink__source_ports","nvlink__system_access","nvlink__system_atomic","profiler__perfworks_session_reuse","profiler__replayer_passes","profiler__replayer_passes_type_warmup","sass__inst_executed_shared_loads","sass__inst_executed_shared_stores","sm__inst_executed_pipe_tensor_op_hmma.avg","sm__inst_executed_pipe_tensor_op_hmma.max","sm__inst_executed_pipe_tensor_op_hmma.min","sm__inst_executed_pipe_tensor_op_hmma.sum","sm__maximum_warps_avg_per_active_cycle","sm__maximum_warps_per_active_cycle_pct","smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.max_rate","smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.pct","smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.ratio","smsp__average_warps_issue_stalled_not_selected_per_issue_active.max_rate","smsp__average_warps_issue_stalled_not_selected_per_issue_active.pct","smsp__average_warps_issue_stalled_not_selected_per_issue_active.ratio","smsp__average_warps_issue_stalled_short_scoreboard_per_issue_active.max_rate","smsp__average_warps_issue_stalled_short_scoreboard_per_issue_active.pct","smsp__average_warps_issue_stalled_short_scoreboard_per_issue_active.ratio","smsp__average_warps_issue_stalled_wait_per_issue_active.max_rate","smsp__average_warps_issue_stalled_wait_per_issue_active.pct","smsp__average_warps_issue_stalled_wait_per_issue_active.ratio","smsp__maximum_warps_avg_per_active_cycle","smsp__sass_data_bytes_mem_shared.avg","smsp__sass_data_bytes_mem_shared.max","smsp__sass_data_bytes_mem_shared.min","smsp__sass_data_bytes_mem_shared.sum","smsp__sass_data_bytes_mem_shared_op_ld.avg","smsp__sass_data_bytes_mem_shared_op_ld.max","smsp__sass_data_bytes_mem_shared_op_ld.min","smsp__sass_data_bytes_mem_shared_op_ld.sum","smsp__sass_data_bytes_mem_shared_op_ldsm.avg","smsp__sass_data_bytes_mem_shared_op_ldsm.max","smsp__sass_data_bytes_mem_shared_op_ldsm.min","smsp__sass_data_bytes_mem_shared_op_ldsm.sum","smsp__sass_data_bytes_mem_shared_op_st.avg","smsp__sass_data_bytes_mem_shared_op_st.max","smsp__sass_data_bytes_mem_shared_op_st.min","smsp__sass_data_bytes_mem_shared_op_st.sum","smsp__sass_inst_executed_op_shared.avg","smsp__sass_inst_executed_op_shared.max","smsp__sass_inst_executed_op_shared.min","smsp__sass_inst_executed_op_shared.sum","smsp__sass_inst_executed_op_shared_ld.avg","smsp__sass_inst_executed_op_shared_ld.max","smsp__sass_inst_executed_op_shared_ld.min","smsp__sass_inst_executed_op_shared_ld.sum","smsp__sass_inst_executed_op_shared_st.avg","smsp__sass_inst_executed_op_shared_st.max","smsp__sass_inst_executed_op_shared_st.min","smsp__sass_inst_executed_op_shared_st.sum","smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_ldsm.avg","smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_ldsm.max","smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_ldsm.min","smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_ldsm.sum","smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_st.avg","smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_st.max","smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_st.min","smsp__sass_l1tex_data_bank_conflicts_pipe_lsu_mem_shared_op_st.sum","smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ld.avg","smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ld.max","smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ld.min","smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ld.sum","smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldsm.avg","smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldsm.max","smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldsm.min","smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldsm.sum","smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_st.avg","smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_st.max","smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_st.min","smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_st.sum"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Kbyte","Kbyte","Kbyte","Mbyte","Kbyte","Kbyte","Kbyte","Mbyte","sector","sector","sector","sector","sector","sector","sector","sector","ms","inst","","","","","","","","","","","","","","","","","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","","%","","sector","sector","sector","sector","sector","sector","sector","sector","sector","sector","sector","sector","","block","block","block","","","","","","","","","","","","block","block","block","block","","","","Mbyte","register/thread","register/thread","Kbyte","Kbyte/block","Kbyte/block","Kbyte/block","byte/block","byte/block","SM","","","thread","","","","","","","","","","","","","Kbyte","Mbyte","Kbyte","Mbyte","byte","byte","byte","byte","","%","","","%","","sector","sector","sector","sector","sector","sector","sector","sector","sector","sector","sector","sector","","","","","","","","","","","","","","","","","","","","","","","","pass","pass","inst","inst","inst","inst","inst","inst","warp","%","inst","%","inst","inst","%","inst","inst","%","inst","inst","%","inst","warp","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","byte","inst","inst","inst","inst","inst","inst","inst","inst","inst","inst","inst","inst","","","","","","","","","","","","","","","","","","","",""
"0","2423877","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_operand_only_kernel<2>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","0","0","368","1","0","1","1","1","0","0","0","1","0","370","1740000","0","8","6","0","1","1","0","No-CC","1","0","1","0","0","NVIDIA GeForce RTX 3090","0","0","384","6","1","1","384","0","0","0","0","1","570691806","8708","8000","16","2","3","8000","16","161","341053662","0","1","0","0","0","0","1","370","0","1","1","6291456","48","16","41","1","1","134213632","1024","1024","64","16","1740000","2147483647","65535","65535","4","1","9751000","4325376","2147483647","65536","65536","255","49152","101376","102400","1024","1536","48","12","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","1","9751000","1","0","0","0","0","0","82","8","4","1","0","0","0","1","0","0","1","0","1024","8","64","1","1","512","0","0","512","32","65536","25769148416","1","0","1","32","370.378667","382.336000","357.632000","4.444544","278.048000","287.232000","269.312000","3.336576","11574.333333","11948.000000","11176.000000","138892.000000","8689.000000","8976.000000","8416.000000","104268.000000","4.062208","1836903648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","86.329339","0.86","0","0","0","0","0","0","0","0","0","0","0","0","1","32","1","1","32","1","0","SIMT","CachePreferNone","1","1312","1","1","1312","","16.000000","84.000000","16.000000","48.000000","2484","3248","183","1.179648","22","24.000000","16.384000","1.024000","1.024000","1.024000","0","0","82","1024","13","41984","41","all","1312","1","1","1312","0","0","0","0","0","1","129.515333","1.034240","103.168000","6.216736","0","0","0","0","1","45.828808","0.46","1","24.357176","0.24","0","0","0","0","0","0","0","0","4223.604167","4767.000000","3772.000000","202733.000000","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","4","0","0","0","0","0","0","5.000000","0","0","0","0","0","0","0","16.000000","33.333333","1.000000","0.072287","0.000723","1.000000","41.990131","0.419901","1.000000","0.007072","0.000071","1.000000","278.567073","2.785671","4.000000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
