"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes.avg","Mbyte","1.66"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes.max","Mbyte","1.67"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes.min","Mbyte","1.65"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes.sum","Mbyte","19.91"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.avg","Mbyte","1.66"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.max","Mbyte","1.67"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.min","Mbyte","1.65"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.sum","Mbyte","19.91"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__sectors.avg","sector","51860"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__sectors.max","sector","52296"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__sectors.min","sector","51436"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__sectors.sum","sector","622320"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__sectors_read.avg","sector","51860"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__sectors_read.max","sector","52296"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__sectors_read.min","sector","51436"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","dram__sectors_read.sum","sector","622320"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_ld.avg","","0"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_ld.max","","0"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_ld.min","","0"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_ld.sum","","0"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_st.avg","","0"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_st.max","","0"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_st.min","","0"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_st.sum","","0"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.avg","","0"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.max","","0"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.min","","0"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum","","0"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.avg","","0"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.max","","0"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.min","","0"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum","","0"
"0","2423663","a100_fp16_energy_v2","127.0.0.1","void unnamed>::reg_mma_kernel<0>(unsigned long, float *, unsigned long, int *, int *, int *, int)","1","13","(32, 1, 1)","(1312, 1, 1)","0","8.6","Command line profiler metrics","l1tex__t_bytes_pipe_lsu_mem_global_op_ld.avg","byte","0"
